"Parameter";"Mean";"SD";"Naive SE";"Time-series SE";"2.5%";"25%";"50%";"75%";"97.5%"
"Gamma3[15, 1]";0,386728910773001;0,0478601688880426;0,000276320813909723;0,000276331946639193;0,29384601323955;0,354709625653157;0,386263760736166;0,419123707003265;0,480856635553187
"Gamma3[16, 1]";0,477570615323928;0,0537934495461721;0,00031057662576121;0,000309750662117803;0,373151536379003;0,440972756873356;0,477474836574045;0,514095476679682;0,582937838435856
"Gamma3[17, 1]";0,505144702803228;0,042298391744487;0,000244209878599678;0,000244203908217316;0,422334308714469;0,476567384164276;0,505393790651484;0,533841049208128;0,587571661873089
"Gamma3[18, 1]";0,460502950009091;0,0456632119854222;0,000263636677318464;0,00026276104299124;0,371987169723171;0,429542008038838;0,459971324763214;0,490953500395233;0,551602431454364
"Gamma3[19, 1]";0,514501428136927;0,0371478985762017;0,00021447349242799;0,000213580802479156;0,441451763421886;0,489509133264328;0,514979492681693;0,539577709982602;0,586167376545383
"Gamma3[20, 1]";0,454930034708806;0,0455461336615204;0,000262960725300255;0,000263981806328962;0,365273201252092;0,424036216504004;0,455157623245116;0,485691870674739;0,544066447692988
"Gamma3[21, 1]";0,455606556718387;0,0432373885386158;0,000249631179118263;0,000248404101223668;0,371423716320131;0,426173603432056;0,455331141654541;0,484726966666803;0,54053897806915
"Gamma3[22, 1]";0,418726128597508;0,0552801025213575;0,000319159820715358;0,000336442200007359;0,314096469940695;0,380546628473564;0,417996039648998;0,455915726499248;0,52881805867468
"Gamma3[23, 1]";0,452197307469761;0,0552700646781154;0,00031910186720038;0,000316617200965088;0,343213904804962;0,415162863913315;0,452122828561257;0,489604085748779;0,560583089449473
"Gamma3[24, 1]";0,3157901908781;0,0466100752364368;0,000269103394847055;0,000269088381790248;0,229184556736268;0,283415219711769;0,314203750138037;0,34672636672749;0,411175755048945
"Gamma3[1, 2]";0,530101008784697;0,0534257859109933;0,000308453918773793;0,000305305191870294;0,425312211059721;0,494128050101933;0,530295964747703;0,566530663280066;0,634093921791217
"Gamma3[2, 2]";0,636567116888765;0,0450513885086644;0,000260104312828438;0,000261406422600356;0,546622862369355;0,606447849395665;0,637170518023413;0,667427174096117;0,722590545301839
"Gamma3[3, 2]";0,448309702716177;0,0431415262757932;0,000249077718085805;0,000248873281867725;0,36527986420034;0,419144593922741;0,447625107887686;0,477388590843941;0,533963622849041
"Gamma3[4, 2]";0,378569978134281;0,0514156550721435;0,00029684842296463;0,000296615802027815;0,28109158804621;0,342942428074118;0,3775306586973;0,412930799477818;0,481710066896531
"Gamma3[5, 2]";0,586744770889695;0,0586074819495233;0,000338370454800834;0,000339858599953134;0,469596111785765;0,547724704199608;0,587592804411038;0,626752698861457;0,698690305198567
"Gamma3[6, 2]";0,465550057548692;0,0354829490855347;0,000204860902061753;0,000204484320793656;0,397232629094054;0,441586688387794;0,465338274814087;0,489503073587453;0,535400190806657
"Gamma3[7, 2]";0,430222562294332;0,0544520905004521;0,000314379291083739;0,00031355946717488;0,324924313106433;0,392757528764146;0,42971593162329;0,467178543651225;0,538760933829754
"Gamma3[8, 2]";0,534286321017232;0,0365171780156134;0,000210832025573599;0,000209720665141225;0,462167794521972;0,509761465884785;0,534242919703175;0,559293585424761;0,604931508255941
"Gamma3[9, 2]";0,601949023378876;0,0380593265079977;0,000219735624045683;0,000218463877351565;0,525880198472231;0,576277017322822;0,602402704177511;0,628096216708823;0,674700340950158
"Gamma3[10, 2]";0,538429380899946;0,0350069647305296;0,00020211280510683;0,000201152219917883;0,469042411602;0,51462638434659;0,538448888097909;0,562079059660371;0,606951701164094
"Gamma3[11, 2]";0,503108065512291;0,0430467683876051;0,000248530633163273;0,000250300046944676;0,418852990143342;0,473719865513238;0,503403550583348;0,532253988533277;0,58716027301118
"Gamma3[12, 2]";0,466849839025827;0,0480204123464564;0,000277245979948234;0,000273163802908184;0,373712887732872;0,434167132395296;0,46671840035758;0,49917101722308;0,561079333673184
"Gamma3[13, 2]";0,528355870640203;0,0501821450061543;0,00028972674927816;0,000289740818831243;0,429194619654822;0,494344959454728;0,52858747680479;0,562186798854835;0,626737186580817
"Gamma3[14, 2]";0,486674879617815;0,0462211013064684;0,000266857652815305;0,000267341749428812;0,397226849136076;0,45529183916221;0,486478889441476;0,517924800842248;0,577385337316234
"Gamma3[15, 2]";0,613271089226999;0,0478601688880426;0,000276320813909723;0,000276331946639192;0,519143364446813;0,580876292996735;0,613736239263834;0,645290374346843;0,70615398676045
"Gamma3[16, 2]";0,522429384676072;0,0537934495461721;0,00031057662576121;0,000309750662117803;0,417062161564144;0,485904523320318;0,522525163425956;0,559027243126644;0,626848463620997
"Gamma3[17, 2]";0,494855297196772;0,042298391744487;0,000244209878599678;0,000244203908217316;0,412428338126911;0,466158950791872;0,494606209348516;0,523432615835724;0,577665691285531
"Gamma3[18, 2]";0,539497049990909;0,0456632119854222;0,000263636677318464;0,00026276104299124;0,448397568545636;0,509046499604767;0,540028675236786;0,570457991961162;0,628012830276829
"Gamma3[19, 2]";0,485498571863073;0,0371478985762017;0,00021447349242799;0,000213580802479156;0,413832623454617;0,460422290017398;0,485020507318307;0,510490866735672;0,558548236578114
"Gamma3[20, 2]";0,545069965291194;0,0455461336615204;0,000262960725300255;0,000263981806328962;0,455933552307012;0,51430812932526;0,544842376754884;0,575963783495996;0,634726798747908
"Gamma3[21, 2]";0,544393443281613;0,0432373885386158;0,000249631179118263;0,000248404101223668;0,459461021930851;0,515273033333197;0,544668858345459;0,573826396567944;0,628576283679869
"Gamma3[22, 2]";0,581273871402492;0,0552801025213575;0,000319159820715358;0,000336442200007359;0,47118194132532;0,544084273500752;0,582003960351002;0,619453371526436;0,685903530059305
"Gamma3[23, 2]";0,547802692530239;0,0552700646781154;0,00031910186720038;0,000316617200965088;0,439416910550527;0,510395914251221;0,547877171438743;0,584837136086685;0,656786095195038
"Gamma3[24, 2]";0,6842098091219;0,0466100752364368;0,000269103394847055;0,000269088381790248;0,588824244951055;0,65327363327251;0,685796249861963;0,716584780288231;0,770815443263732
"Gamma4[1, 1]";0,849475983140288;0,069296398981557;0,000400082946058736;0,000402974046390788;0,690086605989813;0,808110694205387;0,859028450950134;0,900437312304152;0,95688415666241
"Gamma4[2, 1]";0,889820595705666;0,052907197034801;0,000305459844501109;0,000304967086727452;0,7657578364868;0,859739192796618;0,897484439926169;0,92877306290582;0,969510137353234
"Gamma4[3, 1]";0,861249922667248;0,0641971865162756;0,000370642629163884;0,000371185586561691;0,708732990276109;0,825585585394214;0,870996021391058;0,908098025357286;0,956966386253915
"Gamma4[4, 1]";0,848562699150009;0,0842291782383965;0,000486297387295592;0,000479656178054619;0,641588514191209;0,804113769210916;0,865069082265871;0,910693644641856;0,964168199603797
"Gamma4[5, 1]";0,840265530764748;0,0840742173704135;0,000485402720307153;0,000482871348429149;0,64184399516675;0,790488071030053;0,85362306472639;0,903214037597024;0,964212993448219
"Gamma4[6, 1]";0,864374419904253;0,0586226316947761;0,000338457921895833;0,000337422751900884;0,72906476101865;0,830084111289904;0,872240739259488;0,907075633703572;0,955451919992355
"Gamma4[7, 1]";0,897466001586807;0,0508517476759659;0,000293592702094818;0,000297437359860442;0,774677874257655;0,869469466433146;0,906518313114708;0,93472766001047;0,970215951483975
"Gamma4[8, 1]";0,866552660436192;0,0511771976240017;0,000295471688245881;0,000301387950387549;0,749959661626419;0,835819943132456;0,872390522482458;0,903673052782056;0,948740977293195
"Gamma4[9, 1]";0,843063180428468;0,0577061499051957;0,000333166611816616;0,00033317836068669;0,712832575328075;0,807693643382044;0,850040286646955;0,885264757068715;0,936398178881191
"Gamma4[10, 1]";0,877088995812567;0,047679490379247;0,000275277666052825;0,000272269304797506;0,768944576196693;0,848345550563678;0,882696055829021;0,911789939387062;0,953172891509198
"Gamma4[11, 1]";0,72964156036317;0,0927796655866667;0,000535663649017855;0,000542341640325593;0,526341875320171;0,670599745963821;0,737895937100424;0,797390216889517;0,884832483453688
"Gamma4[12, 1]";0,740503108420567;0,0690242593666841;0,000398511747259696;0,000398518278512796;0,594566338356761;0,695222386663569;0,744070894222896;0,789904078973626;0,863594766394584
"Gamma4[13, 1]";0,873294033509155;0,0598796701542995;0,000345715436825708;0,000358873955916687;0,730277630371408;0,83981355827652;0,882838203630372;0,917154116843798;0,961197396097524
"Gamma4[14, 1]";0,824642583661925;0,0508309318002509;0,000293472521580344;0,000296788493924255;0,714633186577513;0,792593800917992;0,828903512423122;0,8612457863944;0,91144083994592
"Gamma4[15, 1]";0,844272136830423;0,0550637716192155;0,000317910833669502;0,000316314376774543;0,719115494136885;0,810970038907899;0,850891863407771;0,884604979448547;0,93274112621454
"Gamma4[16, 1]";0,775425216161382;0,0705087779551237;0,000407082619326222;0,00040471143560956;0,621639043663634;0,731004263076958;0,781432697247234;0,8267258266365;0,893887227770607
"Gamma4[17, 1]";0,832301001387978;0,05818098765721;0,000335908088856085;0,000339769484787979;0,702985662490923;0,796012028110361;0,838541630691044;0,874614094475113;0,927634461295414
"Gamma4[18, 1]";0,879312944157978;0,0400667030870725;0,000231325218128621;0,000230793913257214;0,788974156659154;0,854899266732259;0,88379057991277;0,908302686377762;0,94484537299625
"Gamma4[19, 1]";0,852073570636132;0,0506523290493141;0,00029244135811703;0,000293952165714965;0,74010163418752;0,820750918763491;0,857134631103795;0,889037721737928;0,935449461644166
"Gamma4[20, 1]";0,877793986042341;0,0457186735971217;0,000263956885082908;0,000258536707290357;0,773912078334527;0,850986717287503;0,883483470534188;0,91075694620777;0,951178587176189
"Gamma4[21, 1]";0,89633249450316;0,0409254404590435;0,000236283140657327;0,000238062310901778;0,803009430186028;0,871822763191336;0,901117310564168;0,926155760589569;0,961741720777438
"Gamma4[22, 1]";0,663165983233897;0,112005989571711;0,00064666688230078;0,000644499301457396;0,428421364855009;0,588810696916849;0,671212274700221;0,74485821876568;0,858379945755588
"Gamma4[23, 1]";0,742975237500244;0,117291371468312;0,000677182048908503;0,000673938511342117;0,473747377849682;0,671176521794345;0,759152284220134;0,831744284472707;0,922389474320399
"Gamma4[24, 1]";0,658191179595218;0,13533440978532;0,000781353579201736;0,000786995259020901;0,372032613840541;0,56833208168002;0,667829267517963;0,759248945760182;0,888441770350051
"Gamma4[1, 2]";0,150524016859712;0,069296398981557;0,000400082946058736;0,000402974046390788;0,0431158433375899;0,0995626876958484;0,140971549049866;0,191889305794613;0,309913394010187
"Gamma4[2, 2]";0,110179404294334;0,052907197034801;0,000305459844501109;0,000304967086727452;0,0304898626467664;0,07122693709418;0,102515560073831;0,140260807203382;0,2342421635132
"Gamma4[3, 2]";0,138750077332752;0,0641971865162756;0,000370642629163884;0,000371185586561691;0,0430336137460845;0,0919019746427139;0,129003978608942;0,174414414605786;0,29126700972389
"Gamma4[4, 2]";0,151437300849991;0,0842291782383965;0,000486297387295592;0,000479656178054619;0,0358318003962029;0,0893063553581444;0,134930917734129;0,195886230789084;0,358411485808791
"Gamma4[5, 2]";0,159734469235252;0,0840742173704135;0,000485402720307153;0,000482871348429149;0,0357870065517814;0,0967859624029758;0,14637693527361;0,209511928969947;0,35815600483325
"Gamma4[6, 2]";0,135625580095747;0,0586226316947761;0,000338457921895833;0,000337422751900884;0,0445480800076449;0,0929243662964279;0,127759260740513;0,169915888710096;0,27093523898135
"Gamma4[7, 2]";0,102533998413193;0,0508517476759659;0,000293592702094818;0,000297437359860442;0,0297840485160248;0,0652723399895303;0,0934816868852918;0,130530533566854;0,225322125742345
"Gamma4[8, 2]";0,133447339563808;0,0511771976240017;0,000295471688245881;0,000301387950387549;0,0512590227068051;0,0963269472179436;0,127609477517542;0,164180056867544;0,250040338373581
"Gamma4[9, 2]";0,156936819571532;0,0577061499051957;0,000333166611816616;0,00033317836068669;0,063601821118809;0,114735242931285;0,149959713353045;0,192306356617956;0,287167424671925
"Gamma4[10, 2]";0,122911004187433;0,047679490379247;0,000275277666052825;0,000272269304797506;0,0468271084908015;0,0882100606129383;0,117303944170979;0,151654449436322;0,231055423803307
"Gamma4[11, 2]";0,27035843963683;0,0927796655866667;0,000535663649017855;0,000542341640325593;0,115167516546312;0,202609783110483;0,262104062899576;0,329400254036179;0,473658124679829
"Gamma4[12, 2]";0,259496891579433;0,0690242593666841;0,000398511747259696;0,000398518278512796;0,136405233605416;0,210095921026374;0,255929105777104;0,304777613336431;0,405433661643239
"Gamma4[13, 2]";0,126705966490845;0,0598796701542995;0,000345715436825708;0,000358873955916687;0,0388026039024759;0,0828458831562023;0,117161796369628;0,16018644172348;0,269722369628592
"Gamma4[14, 2]";0,175357416338075;0,0508309318002509;0,000293472521580344;0,000296788493924255;0,0885591600540799;0,1387542136056;0,171096487576878;0,207406199082008;0,285366813422487
"Gamma4[15, 2]";0,155727863169577;0,0550637716192155;0,000317910833669502;0,000316314376774543;0,0672588737854605;0,115395020551453;0,149108136592229;0,189029961092101;0,280884505863114
"Gamma4[16, 2]";0,224574783838618;0,0705087779551237;0,000407082619326222;0,00040471143560956;0,106112772229393;0,1732741733635;0,218567302752766;0,268995736923042;0,378360956336366
"Gamma4[17, 2]";0,167698998612022;0,05818098765721;0,000335908088856085;0,000339769484787979;0,0723655387045855;0,125385905524887;0,161458369308956;0,203987971889639;0,297014337509077
"Gamma4[18, 2]";0,120687055842022;0,0400667030870725;0,000231325218128621;0,000230793913257214;0,0551546270037501;0,0916973136222377;0,11620942008723;0,145100733267741;0,211025843340846
"Gamma4[19, 2]";0,147926429363868;0,0506523290493141;0,00029244135811703;0,000293952165714965;0,0645505383558341;0,110962278262071;0,142865368896205;0,179249081236509;0,259898365812479
"Gamma4[20, 2]";0,122206013957659;0,0457186735971217;0,000263956885082908;0,000258536707290358;0,0488214128238111;0,0892430537922298;0,116516529465812;0,149013282712497;0,226087921665473
"Gamma4[21, 2]";0,10366750549684;0,0409254404590435;0,000236283140657327;0,000238062310901778;0,0382582792225623;0,0738442394104305;0,0988826894358322;0,128177236808664;0,196990569813972
"Gamma4[22, 2]";0,336834016766103;0,112005989571711;0,00064666688230078;0,000644499301457396;0,141620054244412;0,255141781234319;0,328787725299779;0,411189303083152;0,571578635144991
"Gamma4[23, 2]";0,257024762499756;0,117291371468312;0,000677182048908503;0,000673938511342117;0,0776105256796008;0,168255715527293;0,240847715779866;0,328823478205655;0,526252622150318
"Gamma4[24, 2]";0,341808820404782;0,13533440978532;0,000781353579201736;0,000786995259020901;0,111558229649949;0,240751054239818;0,332170732482037;0,43166791831998;0,627967386159459
"Mu_Alpha1";-2,03548918287595;0,114082480469349;0,000658655508087987;0,000658918383521602;-2,25932290008147;-2,11050599052312;-2,03625158951027;-1,96151901555186;-1,80985835177973
"Mu_Alpha2[1]";0,850741505466278;0,113531542966454;0,00065547466893196;0,000654380683178175;0,628913354820624;0,776515622492284;0,84970628825982;0,92359457744877;1,0805098815889
"Mu_Alpha2[2]";2,67310313225936;0,197120962330379;0,00113807840664362;0,00113304918775537;2,29983983382542;2,54208534361073;2,6676573787213;2,79696600305322;3,08042513097938
"Mu_L1[1]";1,1570143150255;0,0214299460124347;0,000123725850989983;0,00012372146826113;1,11515137240566;1,14270947054576;1,15692675258683;1,17133884068402;1,19917783402826
"Mu_L1[2]";1,15650366555063;0,0221302476148874;0,000127769044176883;0,000128859295283983;1,11344734832666;1,14168744479209;1,15634495747653;1,17116684341765;1,2005487591813
"Mu_L1[3]";1,13149284153739;0,0205430504724309;0,00011860535720234;0,000117745081239823;1,09133332969226;1,11774439041304;1,13131912818766;1,14519406974071;1,172185807358
"Mu_L1[4]";1,13313570728672;0,0205494521640854;0,00011864231738634;0,000118109651048287;1,09294140520889;1,11933652758079;1,13316071935073;1,14697476832002;1,17353071569673
"Mu_L1[5]";1,10974700633988;0,0218171994367584;0,000125961659677762;0,000125160891434747;1,06692006847492;1,09521102584481;1,10981175947162;1,12423932112149;1,15268399964126
"Mu_L1[6]";1,11143189930257;0,0215996882418921;0,000124705858208684;0,000124712676581941;1,06915481196649;1,09692478411138;1,11150176110617;1,12580784516398;1,15425160256363
"Mu_L1[7]";1,14050823102929;0,0189520800773109;0,000109419885343388;0,000108907497417903;1,10344632621285;1,12771999269858;1,14047690537464;1,15314137682991;1,17798005850361
"Mu_L1[8]";1,16032858497665;0,0194161421251525;0,000112099148825808;0,000110819732121067;1,1221864015939;1,14723421223754;1,16047348865359;1,17337528703285;1,19835012808834
"Mu_L1[9]";1,10463133636552;0,0207898318874071;0,000120030150366015;0,000118638514482423;1,06381316520964;1,09070696366545;1,10453661716278;1,11854349766991;1,14582510473699
"Mu_L1[10]";1,14273866937871;0,0223924913959239;0,00012928310935263;0,000128584060633264;1,09885703653014;1,12779455345861;1,14255287122064;1,15770252136835;1,18680565018801
"Mu_L1[11]";1,08610015278759;0,0211215076837772;0,000121945081469195;0,000122405086016495;1,04491290516839;1,07180171404642;1,08604988378925;1,10031374659089;1,1280075822753
"Mu_L1[12]";1,12927717031419;0,0200450408566361;0,000115730097344959;0,000116314955412456;1,08998084029108;1,11580645964176;1,129107666646;1,14267255807542;1,16901111587188
"Mu_L1[13]";1,13039715712822;0,0219132923228275;0,000126516452214154;0,000128601712214417;1,08808171360758;1,11561481837231;1,13025152118194;1,14509870884946;1,17342967899981
"Mu_L1[14]";1,0832329789107;0,0179251313355251;0,000103490794018248;0,000105566236020873;1,04787611488617;1,07126323556222;1,08327462022232;1,095343499387;1,11826595181819
"Mu_L1[15]";1,03233535946409;0,0190188140931234;0,000109805174363322;0,000112372807886617;0,995015529768012;1,01950655291071;1,03225756481898;1,04530463592822;1,06962516128316
"Mu_L1[16]";1,12960072090683;0,0218836563163898;0,000126345348651209;0,000124887682018708;1,08711575421488;1,11477634393155;1,12958424494809;1,14412340641552;1,17255210654205
"Mu_L1[17]";1,02658790535206;0,0191413857678037;0,00011051284225704;0,000110279151509834;0,989210864490115;1,01362292278404;1,02645686281299;1,03920838864454;1,06440544536524
"Mu_L1[18]";1,01140958465825;0,0175727572980241;0,000101456361564182;0,000102160224829212;0,977436458698356;0,999558346156171;1,01133141647178;1,02316930341771;1,04598099740111
"Mu_L1[19]";1,10359352759877;0,0192083339610571;0,000110899367831005;0,000111795793142246;1,06624168121728;1,09055224705548;1,10360675343578;1,11658089040664;1,14124324387204
"Mu_L1[20]";1,05864872933582;0,0176438789433124;0,000101866982574706;0,00010144526064759;1,02416276564309;1,04680105956421;1,05859518086225;1,07048589705215;1,0932857225858
"Mu_L1[21]";1,06949486801549;0,0189813443112638;0,000109588842476891;0,000109590730157079;1,03241119465766;1,05660405306247;1,06952919635255;1,0823507539252;1,1066712964044
"Mu_L1[22]";1,07975358522274;0,019254268269366;0,000111164569683677;0,000112590889321852;1,04233352036315;1,06677678066855;1,07968897727636;1,09255165133606;1,11772772910599
"Mu_L1[23]";1,03965991556944;0,0209795887147149;0,000121125711919283;0,000120203073654489;0,998530079267941;1,02565299971476;1,03951198908828;1,0536936038997;1,08102119000687
"Mu_L1[24]";1,05070893117129;0,0209090585995019;0,000120718506109241;0,000121463981890259;1,00964906810346;1,03680104676237;1,05068739359887;1,06477870452935;1,09186749979652
"Mu_L1surv[1]";1,15698749853765;0,0213247966418713;0,000123118770815984;0,000123114459619319;1,11531223150411;1,14273770720056;1,1569006286349;1,17125873706636;1,19895723582078
"Mu_L1surv[2]";1,1564423802537;0,021874992130755;0,000126295325952124;0,000127377876567616;1,11394699857937;1,1417766956151;1,15627995803464;1,17097115228036;1,20001947185608
"Mu_L1surv[3]";1,13161260687756;0,0203998466100034;0,000117778569317126;0,00011692438102587;1,0918980937872;1,11793609076929;1,13142636382974;1,14522771711212;1,17206043424469
"Mu_L1surv[4]";1,13319996595795;0,0204633925528383;0,000118145451989142;0,000117619970973553;1,09324946273687;1,11944224704441;1,13321403627674;1,1469799901046;1,17343242118102
"Mu_L1surv[5]";1,1100570600258;0,0216171797166615;0,000124806845285351;0,000124014098603723;1,0677317118271;1,09561296936354;1,1100881528238;1,12441837213338;1,15266967299533
"Mu_L1surv[6]";1,11193578378073;0,0212761496787821;0,000122837907443636;0,000122844543467572;1,07041297904416;1,09759443976387;1,11198848337853;1,12612401060872;1,15416854663702
"Mu_L1surv[7]";1,14052815336158;0,0189101939098504;0,000109178055442801;0,000108667741875584;1,10354494282963;1,12776484020442;1,14049574219928;1,15313799088286;1,17794362074493
"Mu_L1surv[8]";1,16030650827268;0,0193675678920507;0,000111818705360238;0,000110539563806828;1,12228439386791;1,14723848345918;1,16045154602251;1,17332310618514;1,19820940379622
"Mu_L1surv[9]";1,10497268702678;0,0206007875983587;0,000118938702654307;0,000117557667238499;1,06458131871818;1,09112720299969;1,10484951517933;1,11876128185541;1,14585450123682
"Mu_L1surv[10]";1,14284858432908;0,0220588448330192;0,000127356800023558;0,000126670379919034;1,09967206251769;1,12809569998731;1,14265401696892;1,15761122987901;1,18626338121695
"Mu_L1surv[11]";1,08677872320087;0,0208336321240077;0,000120283031149935;0,000120734909421835;1,04633147157986;1,07264768735414;1,086651531722;1,10078999086975;1,12817840130328
"Mu_L1surv[12]";1,12937496835703;0,0199397994450299;0,000115122485771752;0,000115701336397736;1,09031951332062;1,11593775630095;1,12920091593354;1,14270143227255;1,16892095510438
"Mu_L1surv[13]";1,1305978653348;0,0216694603507973;0,000125108687667267;0,000127177065077004;1,08872266348135;1,11598239501217;1,13043948584352;1,14514315464561;1,17323513620215
"Mu_L1surv[14]";1,08331777183102;0,0178899116485445;0,000103287453060658;0,000105294372216372;1,04805249403441;1,07139287868483;1,08333814993851;1,09537916320084;1,11829874076946
"Mu_L1surv[15]";1,03279328190164;0,0188853033855782;0,000109034349933913;0,000111554157635365;0,995972075827302;1,01999378640527;1,03268921358758;1,04563008595578;1,06985565150481
"Mu_L1surv[16]";1,12987183840122;0,0215682874029824;0,000124524565380711;0,000123075742277361;1,08820956079624;1,11522840558027;1,12980491200508;1,14420064475587;1,17228501549087
"Mu_L1surv[17]";1,02706391607055;0,0190059455567972;0,000109730877834203;0,000109507324269559;0,990045237813164;1,0141929219173;1,02689507417289;1,03957028612055;1,06463300144674
"Mu_L1surv[18]";1,01161741727806;0,0175155127505038;0,000101125860014977;0,000101812984566182;0,977703624975963;0,999796959832914;1,01151475406061;1,0233475707455;1,04610893252097
"Mu_L1surv[19]";1,10372812135355;0,0191364167130858;0,000110484153406249;0,000111377634389946;1,06650311175034;1,09072390866391;1,10371914562124;1,11665477609672;1,14125465535156
"Mu_L1surv[20]";1,05879165959766;0,0175953539491827;0,000101586823390474;0,000101169811124258;1,02448660216823;1,0469679325136;1,05870994682219;1,07061068657217;1,09336449456088
"Mu_L1surv[21]";1,06976574777858;0,0188816818185433;0,000109013440806888;0,000109015369950673;1,03291277950353;1,05692060528187;1,06975301289682;1,08254191748101;1,10679180697117
"Mu_L1surv[22]";1,08000915904602;0,0191537330106031;0,000110584129096579;0,000112012052673682;1,0427522672039;1,06708102590107;1,07992610570477;1,09273365746933;1,11786638047763
"Mu_L1surv[23]";1,04014554834957;0,0208246658097418;0,000120231264110384;0,000119313066823124;0,999442389147328;1,02619757659392;1,04000516596079;1,05409232888518;1,08126629793931
"Mu_L1surv[24]";1,05105982111133;0,0207877366503136;0,000120018053509016;0,000120760269745009;1,01027679115985;1,03723511436565;1,05103654398575;1,0650197819257;1,09212781399059
"Mu_L2[1]";2,95004666405831;0,0402827061492769;0,000232572312389716;0,000235608840871288;2,87083668099137;2,92292994253033;2,95021611256625;2,97694723311214;3,02990672081734
"Mu_L2[2]";2,91970364513102;0,0303614750155482;0,000175292057732208;0,000175272349239591;2,85974300529933;2,89938243702873;2,91954526389641;2,94005812437406;2,97935253153764
"Mu_L2[3]";2,90903948586327;0,0277679653089068;0,000160318422459455;0,000158861844136725;2,85463272328838;2,89041999308218;2,90905044872202;2,92774137051667;2,9633311087891
"Mu_L2[4]";2,94625056386931;0,0381721634140291;0,000220387088226401;0,000220395240007447;2,87136142953601;2,92084054884963;2,94628020904661;2,97166420738265;3,02105178875281
"Mu_L2[5]";2,82567392571833;0,0408610676080159;0,000235911483828635;0,000234725000548653;2,74600725641356;2,79811110459182;2,82538204614259;2,85327446392267;2,90606084576412
"Mu_L2[6]";2,85055699568234;0,0336096633072918;0,000194045481578376;0,00019778075826933;2,78430001472714;2,82821660203564;2,85050232829957;2,87298440537266;2,9169520298239
"Mu_L2[7]";2,90247529002404;0,0320034892241327;0,000184772231185603;0,000184131593081203;2,83952347487819;2,88097494463172;2,90225130662391;2,92399733564686;2,96517253047507
"Mu_L2[8]";2,92010069096358;0,0249862785580145;0,000144258346515166;0,000141945657547625;2,87096890629769;2,90353377626974;2,92003538084216;2,93668867460997;2,96995700006045
"Mu_L2[9]";2,92785256349722;0,0342472112062998;0,000197726366089511;0,000199371126007663;2,86110349044209;2,9046228147762;2,92763984433987;2,95057284572592;2,99550256004734
"Mu_L2[10]";2,93329681243285;0,0336226019728649;0,000194120182998892;0,00019362920545526;2,86691629210025;2,91093289020976;2,93346415048393;2,95606964737892;2,99877938892612
"Mu_L2[11]";2,8075701547961;0,0320207191471153;0,000184871708192324;0,000184251419798463;2,74446759090471;2,78608211908943;2,80753627754007;2,82894205812019;2,87061220267991
"Mu_L2[12]";2,69334238616077;0,0275644213570173;0,000159143260905302;0,000158582434426956;2,63883764580522;2,6748863516064;2,69335641701454;2,71182000259315;2,74725070889021
"Mu_L2[13]";2,64867932660704;0,031005153658156;0,000179008338108021;0,000174180828838175;2,58723143023134;2,62790600672;2,64864082421966;2,66955776052844;2,70902277918401
"Mu_L2[14]";2,80179232578389;0,0235114348518767;0,000135743332407653;0,00013509443198746;2,75512095942139;2,78597431808999;2,80185614106118;2,81755908881272;2,84806587995632
"Mu_L2[15]";2,53180400346814;0,0251306071563642;0,000145091628066256;0,000143412321636096;2,482583095165;2,5148633908466;2,53181067409148;2,54851840479633;2,58122730461365
"Mu_L2[16]";2,6720033930084;0,0275733534484201;0,00015919483035906;0,000155950428819105;2,61829842198111;2,65344146812741;2,6720022913372;2,69049823732177;2,72650875741791
"Mu_L2[17]";2,57128082847473;0,028814949728513;0,000166363189824425;0,00016674217892686;2,5151675938112;2,55195574687171;2,57133006082328;2,59040570597341;2,62879998538229
"Mu_L2[18]";2,52324618793321;0,0261693690456832;0,000151088922630478;0,000150941458741645;2,4718779116993;2,50584186113285;2,52303382781934;2,54072942487529;2,57463603816422
"Mu_L2[19]";2,60968508743629;0,025443959772905;0,000146900770241367;0,000141763999260866;2,55967664089797;2,59260173132059;2,60960765508879;2,6268757546855;2,66040818081026
"Mu_L2[20]";2,6122926224264;0,023961339427045;0,000138340857683484;0,000139634619297477;2,56564357952973;2,59609934726115;2,61220574244854;2,62820343639188;2,65994058852132
"Mu_L2[21]";2,69394888045185;0,0242393601522817;0,000139946011089041;0,00013725735835063;2,64612761780269;2,67776556846647;2,69419681224029;2,71019929359917;2,74124346144162
"Mu_L2[22]";2,70757386101169;0,0245119409627184;0,000141519757131857;0,000140933215763051;2,6595270807972;2,69112887354675;2,70759634261663;2,72407212192467;2,75586977110856
"Mu_L2[23]";2,65824513389017;0,0294171495330601;0,000169839992017037;0,000170338692352091;2,60017805595418;2,63859469674783;2,65848308333857;2,67795770696548;2,71583111765381
"Mu_L2[24]";2,70953498352094;0,0304876513881296;0,000176020537358961;0,000175295232054144;2,65000490616969;2,68889168877401;2,70972672812871;2,72995716620561;2,76953080836059
"Mu_L2m[1]";2,94595545539674;0,0388740970106101;0,000224439703735794;0,000227517410904879;2,86869483539021;2,91982886191588;2,94625545893881;2,97211758925957;3,02219284216992
"Mu_L2m[2]";2,91895578828856;0,0300851248043675;0,000173696549044051;0,000173676819019262;2,85937749501711;2,89887704421486;2,91887361113459;2,93922447893722;2,97787080203097
