"";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018";"X2019"
"11";1,423191915;1,464389575;1,011215308;1,307089416;0,999979582;1,078629662;1,146044016;1,258401272;1,071139178;1,114935707;1,003350532;1,258401272;1,146044016;1,235929821;1,041177243;1,3145799;0,928819986;1,183496434;1,172260709;1,149789257;0,69661499;1,067393936;1,269636998;1,067393936
"12";1,037432001;1,146044016;1,209713128;1,43442764;1,052412969;1,138553532;1,217203611;1,123572564;0,767774586;1,325815626;1,176005951;0,95503668;1,494351511;0,913839019;1,172260709;1,13480829;1,437898763;0,925074745;0,925074745;0,883877084;0,850169907;1,011215308;0,992489098;1,086120145
"13";1,022451034;1,209713128;0,8763866;1,292108449;1,13480829;1,381994254;1,528058687;1,164770225;0,99623434;1,337051352;1,262146514;1,359522803;0,887622326;1,161996507;1,05615821;1,39322998;0,933977556;1,033686759;1,037432001;0,947546196;1,258401272;1,052412969;1,146044016;0,999979582
"14";0,857660391;1,086120145;1,550530139;1,265891756;0,883877084;1,322070384;1,145027558;1,07488442;1,138553532;0,823953214;1,277127481;1,47101465;1,072075504;0,973762889;0,936896235;1,719066023;0,844636659;1,419446673;1,071139178;0,793991279;0,827698456;1,205967886;0,868896116;1,048667727
"15";1,449408608;1,235929821;1,490606269;1,239675063;1,404465705;1,011215308;1,044922485;1,25465603;1,112336839;1,400720463;1,344541835;1,318325142;1,13480829;0,913839019;1,01496055;1,228439337;1,071155509;1,018705792;1,13480829;1,093610629;0,984998615;1,190986918;0,846424665;1,041177243
"16";1,190986918;1,131063048;1,535549171;1,352032319;1,367013287;1,445663366;1,449408608;1,179751193;0,853915149;1,198477402;1,861385215;0,999979582;1,235929821;1,086120145;1,123691746;1,449408608;0,900664663;0,962527163;1,322070384;1,063648694;1,101101113;1,059903452;0,95503668;0,898858051
"17";1,685358846;1,149789257;1,288363207;1,25465603;0,640436362;1,071139178;1,183496434;1,19473216;1,142298774;1,153534499;1,059903452;1,329560868;1,411645424;1,299598933;1,119827322;1,310834658;0,988743857;0,81646273;1,198477402;1,176005951;0,95503668;0,95503668;0,99623434;1,299598933
"18";1,025839571;1,104846355;1,217203611;1,355777561;0,994537072;1,505587236;1,299598933;1,187241676;1,007470066;1,097355871;1,164770225;1,119827322;1,172260709;1,11957511;1,423191915;1,37450377;1,299598933;0,811393001;1,400720463;0,868896116;1,13480829;1,022451034;1,18380346;1,550530139
"19";1,183496434;1,27338224;1,464389575;1,224694095;1,277127481;1,063648694;1,213458369;1,202222644;1,228439337;1,277127481;1,494351511;1,202222644;1,501841994;1,460644334;1,129529106;1,250910788;1,269636998;0,883877084;1,146044016;0,977508131;1,097355871;1,168515467;1,239675063;1,037432001
"20";1,213458369;0,891273755;1,45315385;1,179751193;0,970017647;1,153534499;1,352032319;1,187241676;1,086120145;1,217069262;1,224694095;1,670377879;1,318325142;1,400720463;1,27338224;0,89511281;0,906348535;1,007470066;1,389484738;1,220948853;1,029941517;1,316234199;1,168515467;1,415701431
"21";1,048667727;1,172260709;1,322070384;1,438172882;1,404465705;1,345389577;1,063648694;1,089865387;1,138553532;0,970017647;1,359522803;1,475625301;1,610454009;1,385739496;1,235929821;1,426937157;0,951291438;1,027375311;1,205967886;0,951291438;1,149789257;1,149789257;1,217203611;1,011215308
"22";1,307089416;0,917584261;1,299598933;1,176005951;0,741557892;1,307089416;1,295853691;1,292108449;1,138553532;1,142298774;1,037432001;1,337051352;1,220948853;1,232184579;0,940055712;1,153534499;1,27338224;1,277127481;1,048667727;0,928819986;1,494351511;0,999979582;1,101101113;1,041177243
"23";1,142298774;1,741537475;1,430682399;1,153534499;1,430682399;1,183496434;1,01496055;1,011215308;1,037432001;1,655396911;1,020679346;1,25211366;1,318325142;0,898858051;1,220948853;1,078629662;1,149789257;1,071139178;1,277127481;0,948570955;1,041177243;1,513449364;1,486861027;1,202222644
"24";1,370758528;1,19473216;0,831443698;1,340796593;0,99623434;0,808972246;1,242452778;1,446030455;1,288363207;1,438172882;1,01496055;1,338718833;1,329560868;0,744503052;0,992489098;1,132447786;1,39322998;0,932576364;1,138553532;1,116523442;1,029941517;1,423191915;1,471880059;1,003724824
"25";1,25465603;1,587982558;1,228439337;1,19473216;1,27338224;1,05615821;0,898858051;1,262146514;1,378249012;1,048667727;1,239675063;1,235929821;1,280872723;1,033686759;0,801481763;1,153534499;1,131063048;1,068236829;1,370758528;0,793991279;0,711595957;1,415701431;1,082374904;0,940055712
"26";1,606708767;1,480132637;1,475625301;1,059905706;0,971191131;1,05615821;1,044922485;1,063648694;0,99623434;1,925054327;1,293365112;1,116082081;1,479370543;1,082374904;1,37450377;1,610454009;0,767612803;0,845123052;0,938506814;0,790246037;1,172260709;1,258401272;1,067393936;1,168515467
