"";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018";"X2019"
"11";1,277016495;0,953443432;0,954792566;1,174558195;1,11070737;1,180497807;1,426991688;0,910245478;1,363286311;0,960732177;0,999339653;0,893911547;1,458174649;1,271076883;0,873634314;0,888891623;1,021613196;1,183467612;1,14634504;1,101797953;1,085464021;0,789394676;0,897694579;1,072006492
"12";1,328146563;0,804789698;1,293350427;0,705328878;1,014188682;0,794423052;0,851568766;1,181982709;0,829399318;1,066160283;1,177528001;0,827090916;1,091403632;0,811363908;0,878122162;1,551335452;0,77122762;1,05428106;1,086948924;1,217620379;0,781058926;0,949841232;1,132980914;0,990303951
"13";1,052796157;0,895396449;1,118131885;0,988945332;1,473023678;1,144860137;0,914700187;0,770664606;0,9726114;0,965186886;0,917669993;1,075033048;1,065473557;0,743936354;1,288918255;1,336412611;1,103282856;0,888276115;0,822773323;1,219105282;0,755815577;0,945883148;1,239893923;0,962640776
"14";1,380959698;1,208710962;1,22704734;1,051311254;1,241378825;0,901336061;1,079524409;1,363140863;0,72166281;1,043703246;0,970861622;0,740966548;0,964661121;1,10031305;1,318593776;1,085629991;0,981520818;1,134465817;1,14634504;1,072377225;1,066813965;1,058735769;0,795935351;0,935488828
"15";0,687510043;1,34086732;1,057250866;1,282956107;0,83000443;0,814314373;0,864963157;1,024583002;1,747379193;0,72011424;0,68602514;1,285841124;1,326018291;1,124283993;0,816276062;1,292779347;0,79101628;0,823704874;0,798877761;1,094139556;0,954792566;0,797392858;0,825606013;0,80703563
"16";1,220590185;0,876092712;0,988286342;1,103983381;1,505691542;1,481363315;0,994591638;1,165448067;1,406203048;0,735026936;1,051311254;0,927159916;0,968156692;1,196117668;0,931034119;1,343837126;1,250288243;0,761755188;1,1546566;0,950337857;1,242057425;1,452235037;1,145049158;0,764989052
"17";1,220590185;0,792938149;1,164163875;0,917351828;1,32709882;1,164810995;1,168618583;1,575481978;1,20127415;1,645478113;1,000824555;0,974096303;0,805442045;0,861243683;1,073385733;0,883517226;1,012080453;0,954792566;0,977066109;1,511631154;0,809272081;0,899850773;0,805829061;0,740966548
"18";1,155254457;1,255595445;1,19339611;0,898366255;1,20154011;0,90579077;1,280700823;1,135950719;0,730572227;0,926571945;1,065282893;0,827989126;0,904305867;0,990430235;0,864213489;0,765850727;0,789386436;0,936973731;0,994884944;1,204577051;0,871070595;1,262167466;0,786368304;0,954792566
"19";0,870121709;1,370255601;1,193870768;1,331957902;1,306714553;1,818141178;0,956277468;0,766881386;0,811050993;1,356166542;1,153769554;0,844827523;1,097343244;1,233954311;0,830060722;1,275531592;1,053502904;1,018742199;0,87932211;0,7676948;1,187372211;0,946482815;0,932519022;1,396835031
"20";1,115162079;0,806521595;0,985975526;1,017158487;1,208710962;0,599900772;0,75730048;1,374732909;1,507176445;0,991417972;0,749875965;1,107737564;0,881534145;1,187516512;1,309703167;1,165648778;1,057250866;1,098752961;1,441840717;0,80420645;1,165648778;0,860974188;0,844909751;0,75730048
"21";1,372050281;0,836000333;1,138920525;1,34086732;1,094373438;0,852334265;0,939943537;0,978551012;0,675062567;1,611119648;1,105017504;0,908760576;1,263950458;0,919154896;0,600037297;1,161194069;0,852522171;1,067645186;0,690479849;1,226589115;0,824669786;1,003794361;1,226529796;0,968156692
"22";0,969977972;0,971213024;0,885002129;0,932519022;1,479664727;1,349212016;1,222075088;0,939943537;0,976546101;0,821727596;1,122586593;0,871638003;0,81871281;0,84936446;1,112192273;0,75730048;1,036245216;0,807787178;1,133129196;1,112192273;1,05428106;1,290590229;1,060220672;0,844909751
"23";1,428476591;1,392838921;0,921158749;0,833740808;0,943273475;0,784028732;0,889456838;0,991691668;0,889456838;0,828575819;1,023098099;1,383929504;1,327663694;1,288895718;1,021613196;1,223627921;0,966671789;1,067645186;1,213085203;1,278508804;1,430367263;0,850849362;1,398778533;1,214483736
"24";1,152284651;0,774991484;0,761755188;1,116646982;0,821151304;1,406203048;1,133259263;1,104767759;1,36165596;1,081009312;0,831545625;1,357201252;0,693002604;0,853819168;1,11070737;0,708298684;1,346806931;0,840064479;1,210195865;0,902820964;0,934003925;1,222075088;1,039235886;1,252074551
"25";1,11543114;1,573997075;0,847879557;0,901947008;0,885209569;0,793890318;0,95182276;0,896194588;1,297805136;1,078536916;0,842083108;1,030522613;1,007957126;1,265123956;0,964275671;1,392838921;0,696419461;0,837485236;1,346619801;0,971126497;1,155254457;0,723147713;0,855304071;0,90918916
"26";1,21316567;1,178711749;1,093529918;1,369161096;0,868668197;1,532889356;1,171293011;1,593300813;0,945883148;1,45371994;0,795907955;0,999221063;1,029626873;1,072099895;1,268107078;1,58200208;0,901336061;1,236582308;0,758785383;1,312654165;1,22810905;0,940543138;0,667335046;0,778296275
"27";1,461144455;1,585876299;0,959247274;0,968156692;1,165648778;1,032007516;0,936138289;1,233783209;1,308199456;1,112192273;0,840538039;1,048341448;1,190892127;0,954792566;0,846283289;1,072047655;0,457557974;0,990430235;0,928064313;1,228061535;0,830060722;1,086948924;0,760471887;1,027552808
"28";0,761755188;0,983790185;0,773634412;1,045371642;1,374805326;1,421052077;1,182547952;1,016699543;1,072099895;0,845923433;0,637913714;0,957762371;1,207226059;1,078870041;1,15672236;1,14634504;1,119616788;1,030860042;0,85975878;0,917540869;1,259670209;1,3332556;1,29959639;1,00824907
"29";1,195346836;1,309684359;1,204447299;1,020128293;1,041403663;1,20061211;1,150799748;1,111365692;0,873615449;0,978551012;1,16713368;1,174558195;0,656691304;1,201286447;0,861243683;1,162678972;0,706355095;0,964351885;0,760270285;1,171588389;0,816696596;0,873122906;0,868519207;NA
"30";0,82412111;NA;0,797392858;1,024583002;1,187036703;1,265137272;1,250288243;1,193861933;1,225044894;0,954814612;0,957762371;1,027552808;0,964482534;0,965186886;1,020128293;0,804817372;1,271076883;0,898366255;1,124071496;1,245017867;0,874607809;0,929549216;0,939577332;NA
"31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,075069701;NA;NA;NA;NA;1,051311254;0,925094507;0,788483441;NA;NA
"32";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,097343244;1,190892127;NA;NA;NA
"33";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,929081723;NA;NA;NA;NA
