index;stage;cohort;sexe;age;migration;end1sum
63560;Adult;2011;NA;1SW;NA;NA
63561;Adult;2011;NA;1SW;NA;NA
63562;Adult;2011;NA;1SW;NA;NA
63563;Adult;2011;NA;1SW;NA;NA
63564;Adult;2011;NA;1SW;NA;NA
63565;Adult;2011;M;1SW;1,411956189;2,940014877
63566;Adult;2011;NA;1SW;NA;NA
63567;Adult;2011;NA;1SW;NA;NA
63568;Adult;2011;NA;1SW;NA;NA
63569;Adult;2011;NA;1SW;NA;NA
63570;Adult;2011;NA;1SW;NA;NA
63571;Adult;2011;NA;1SW;NA;NA
63572;Adult;2011;NA;1SW;NA;NA
63573;Adult;2011;NA;1SW;NA;NA
63574;Adult;2011;NA;1SW;NA;NA
63575;Adult;2011;NA;1SW;NA;NA
63576;Adult;2011;NA;1SW;NA;NA
63577;Adult;2011;NA;1SW;NA;NA
63578;Adult;2011;NA;1SW;NA;NA
63579;Adult;2011;NA;1SW;NA;NA
63580;Adult;2011;NA;1SW;NA;NA
63581;Adult;2011;NA;1SW;NA;NA
63582;Adult;2011;NA;1SW;NA;NA
63583;Adult;2011;NA;1SW;NA;NA
63584;Adult;2011;M;1SW;1,3145799;2,850129071
63585;Adult;2011;NA;1SW;NA;NA
63586;Adult;2011;M;1SW;1,13480829;2,831402862
63587;Adult;2011;NA;1SW;NA;NA
63588;Adult;2011;NA;1SW;NA;NA
63589;Adult;2011;NA;1SW;NA;NA
63590;Adult;2011;NA;1SW;NA;NA
63591;Adult;2011;NA;1SW;NA;NA
63592;Adult;2011;NA;1SW;NA;NA
63593;Adult;2011;NA;1SW;NA;NA
63594;Adult;2011;NA;1SW;NA;NA
63595;Adult;2011;NA;1SW;NA;NA
63596;Adult;2011;NA;1SW;NA;NA
63597;Adult;2011;NA;1SW;NA;NA
63598;Adult;2011;F;1SW;1,39322998;2,689083671
63599;Adult;2011;NA;1SW;NA;NA
63600;Adult;2011;NA;1SW;NA;NA
63601;Adult;2011;NA;1SW;NA;NA
63602;Adult;2011;F;1SW;1,719066023;3,258360436
63603;Adult;2011;NA;1SW;NA;NA
63604;Adult;2011;NA;1SW;NA;NA
63605;Adult;2011;NA;1SW;NA;NA
63606;Adult;2011;NA;1SW;NA;NA
63607;Adult;2011;M;1SW;1,228439337;2,838893346
63608;Adult;2011;NA;1SW;NA;NA
63609;Adult;2011;NA;1SW;NA;NA
63610;Adult;2011;NA;1SW;NA;NA
63611;Adult;2011;NA;1SW;NA;NA
63612;Adult;2011;NA;1SW;NA;NA
63613;Adult;2011;F;1SW;1,449408608;2,498076335
63614;Adult;2011;NA;1SW;NA;NA
63615;Adult;2011;NA;1SW;NA;NA
63616;Adult;2011;NA;1SW;NA;NA
63617;Adult;2011;NA;1SW;NA;NA
63618;Adult;2011;NA;1SW;NA;NA
63619;Adult;2011;NA;1SW;NA;NA
63620;Adult;2011;NA;1SW;NA;NA
63621;Adult;2011;NA;1SW;NA;NA
63622;Adult;2011;NA;1SW;NA;NA
63623;Adult;2011;NA;1SW;NA;NA
63624;Adult;2011;NA;1SW;NA;NA
63625;Adult;2011;NA;1SW;NA;NA
63626;Adult;2011;NA;1SW;NA;NA
63627;Adult;2011;NA;1SW;NA;NA
63628;Adult;2011;NA;1SW;NA;NA
63629;Adult;2011;NA;1SW;NA;NA
63630;Adult;2011;NA;1SW;NA;NA
63631;Adult;2011;F;1SW;1,310834658;2,951250602
63632;Adult;2011;NA;1SW;NA;NA
63633;Adult;2010;NA;2SW;NA;NA
63634;Adult;2011;NA;1SW;NA;NA
63635;Adult;2011;NA;1SW;NA;NA
63636;Adult;2011;NA;1SW;NA;NA
63637;Adult;2011;NA;1SW;NA;NA
63638;Adult;2011;NA;1SW;NA;NA
63639;Adult;2011;NA;1SW;NA;NA
63640;Adult;2011;NA;1SW;NA;NA
63641;Adult;2011;M;1SW;1,37450377;2,883836248
63642;Adult;2011;NA;1SW;NA;NA
63643;Adult;2011;NA;1SW;NA;NA
63644;Adult;2011;NA;1SW;NA;NA
63645;Adult;2011;NA;1SW;NA;NA
63646;Adult;2011;NA;1SW;NA;NA
63647;Adult;2011;NA;1SW;NA;NA
63648;Adult;2011;NA;1SW;NA;NA
63649;Adult;2011;NA;1SW;NA;NA
63650;Adult;2011;NA;1SW;NA;NA
63651;Adult;2011;NA;1SW;NA;NA
63652;Adult;2011;NA;1SW;NA;NA
63653;Adult;2011;NA;1SW;NA;NA
63654;Adult;2011;NA;1SW;NA;NA
63655;Adult;2011;NA;1SW;NA;NA
63656;Adult;2011;M;1SW;1,250910788;NA
63657;Adult;2011;NA;1SW;NA;NA
63658;Adult;2011;NA;1SW;NA;NA
63659;Adult;2011;NA;1SW;NA;NA
63660;Adult;2011;NA;1SW;NA;NA
63661;Adult;2011;NA;1SW;NA;NA
63662;Adult;2011;F;1SW;0,89511281;2,680732904
63663;Adult;2011;NA;1SW;NA;NA
63664;Adult;2011;NA;1SW;NA;NA
63665;Adult;2011;NA;1SW;NA;NA
63666;Adult;2011;NA;1SW;NA;NA
63667;Adult;2011;NA;1SW;NA;NA
63668;Adult;2011;NA;1SW;NA;NA
63669;Adult;2011;NA;1SW;NA;NA
63670;Adult;2011;NA;1SW;NA;NA
63671;Adult;2011;M;1SW;1,426937157;3,153493664
63672;Adult;2011;NA;1SW;NA;NA
63673;Adult;2011;NA;1SW;NA;NA
63674;Adult;2011;NA;1SW;NA;NA
63675;Adult;2010;NA;2SW;NA;NA
63676;Adult;2011;NA;1SW;NA;NA
63677;Adult;2011;NA;1SW;NA;NA
63678;Adult;2010;NA;2SW;NA;NA
63679;Adult;2011;NA;1SW;NA;NA
63680;Adult;2011;M;1SW;1,153534499;2,513057302
63681;Adult;2011;NA;1SW;NA;NA
63682;Adult;2011;NA;1SW;NA;NA
63683;Adult;2010;NA;2SW;NA;NA
63684;Adult;2011;NA;1SW;NA;NA
63685;Adult;2010;NA;2SW;NA;NA
63686;Adult;2011;NA;1SW;NA;NA
63687;Adult;2011;NA;1SW;NA;NA
63688;Adult;2011;NA;1SW;NA;NA
63689;Adult;2011;NA;1SW;NA;NA
63690;Adult;2011;NA;1SW;NA;NA
63691;Adult;2011;NA;1SW;NA;NA
63692;Adult;2011;NA;1SW;NA;NA
63693;Adult;2011;NA;1SW;NA;NA
63694;Adult;2011;M;1SW;1,078629662;NA
63695;Adult;2011;NA;1SW;NA;NA
63696;Adult;2011;NA;1SW;NA;NA
63697;Adult;2011;NA;1SW;NA;NA
63698;Adult;2011;NA;1SW;NA;NA
63699;Adult;2011;NA;1SW;NA;NA
63700;Adult;2011;NA;1SW;NA;NA
63701;Adult;2011;NA;1SW;NA;NA
63702;Adult;2011;NA;1SW;NA;NA
63703;Adult;2011;M;1SW;1,132447786;NA
63704;Adult;2011;NA;1SW;NA;NA
63705;Adult;2011;M;1SW;1,153534499;2,423171497
63706;Adult;2010;NA;2SW;NA;NA
63707;Adult;2011;NA;1SW;NA;NA
63708;Adult;2011;NA;1SW;NA;NA
63709;Adult;2011;NA;1SW;NA;NA
63710;Adult;2011;NA;1SW;NA;NA
63711;Adult;2011;F;1SW;1,610454009;3,262105678
63712;Adult;2011;NA;1SW;NA;NA
63713;Adult;2011;NA;1SW;NA;NA
63714;Adult;2011;NA;1SW;NA;NA
63715;Adult;2011;NA;1SW;NA;NA
63716;Adult;2011;NA;1SW;NA;NA
63717;Adult;2011;NA;1SW;NA;NA
63718;Adult;2011;F;1SW;0,963164354;2,229871414
63719;Adult;2011;NA;1SW;NA;NA
63720;Adult;2011;NA;1SW;NA;NA
63721;Adult;2011;NA;1SW;NA;NA
63722;Adult;2011;M;1SW;1,310834658;2,531783512
63723;Adult;2011;NA;1SW;NA;NA
63724;Adult;2011;NA;1SW;NA;NA
63725;Adult;2011;NA;1SW;NA;NA
63726;Adult;2010;NA;2SW;NA;NA
63727;Adult;2011;NA;1SW;NA;NA
63728;Adult;2011;NA;1SW;NA;NA
63729;Adult;2011;NA;1SW;NA;NA
63730;Adult;2011;NA;1SW;NA;NA
63731;Adult;2011;M;1SW;1,45315385;2,895071974
63732;Adult;2011;NA;1SW;NA;NA
63733;Adult;2011;NA;1SW;NA;NA
63734;Adult;2011;NA;1SW;NA;NA
63735;Adult;2011;NA;1SW;NA;NA
63736;Adult;2011;NA;1SW;NA;NA
63737;Adult;2011;M;1SW;NA;NA
63738;Adult;2011;NA;1SW;NA;NA
63739;Adult;2011;NA;1SW;NA;NA
63740;Adult;2011;M;1SW;NA;NA
63741;Adult;2011;NA;1SW;NA;NA
63742;Adult;2011;NA;1SW;NA;NA
63743;Adult;2011;M;1SW;NA;NA
63744;Adult;2011;F;1SW;NA;NA
63745;Adult;2011;NA;1SW;NA;NA
63746;Adult;2011;M;1SW;NA;NA
63747;Adult;2011;NA;1SW;NA;NA
63748;Adult;2011;M;1SW;NA;NA
63749;Adult;2011;F;1SW;NA;NA
63750;Adult;2011;NA;1SW;NA;NA
63751;Adult;2011;NA;1SW;NA;NA
63752;Adult;2011;F;1SW;NA;NA
63753;Adult;2011;M;1SW;NA;NA
63754;Adult;2011;F;1SW;NA;NA
63755;Adult;2011;F;1SW;NA;NA
63756;Adult;2011;F;1SW;NA;NA
63757;Adult;2011;NA;1SW;NA;NA
63758;Adult;2011;NA;1SW;NA;NA
63759;Adult;2011;F;1SW;NA;NA
63760;Adult;2011;F;1SW;NA;NA
63761;Adult;2011;F;1SW;NA;NA
63762;Adult;2011;NA;1SW;NA;NA
63763;Adult;2011;NA;1SW;NA;NA
63764;Adult;2011;NA;1SW;NA;NA
63765;Adult;2011;M;1SW;NA;NA
63766;Adult;2011;M;1SW;NA;NA
63767;Adult;2011;M;1SW;NA;NA
63768;Adult;2011;F;1SW;NA;NA
63769;Adult;2011;F;1SW;NA;NA
63770;Adult;2011;F;1SW;NA;NA
63771;Adult;2011;M;1SW;NA;NA
63772;Adult;2010;M;3SW;NA;NA
63773;Smolt;2013;NA;Other;NA;NA
63774;Adult;2011;NA;2SW;NA;NA
63775;Smolt;2013;NA;Other;NA;NA
63776;Smolt;2013;NA;Other;NA;NA
63777;Smolt;2013;NA;Other;NA;NA
63778;Smolt;2013;NA;Other;NA;NA
63779;Smolt;2013;NA;2FW;NA;NA
63780;Smolt;2013;NA;Other;NA;NA
63781;Smolt;2013;NA;2FW;NA;NA
63782;Smolt;2013;NA;Other;NA;NA
63783;Smolt;2013;NA;Other;NA;NA
63784;Smolt;2013;NA;Other;NA;NA
63785;Smolt;2013;NA;2FW;NA;NA
63786;Smolt;2013;NA;1FW;NA;NA
63787;Smolt;2013;NA;1FW;NA;NA
63788;Smolt;2013;NA;2FW;NA;NA
63789;Adult;2011;M;2SW;NA;NA
63790;Smolt;2013;NA;2FW;NA;NA
63791;Smolt;2013;NA;Other;NA;NA
63792;Smolt;2013;NA;Other;NA;NA
63793;Smolt;2013;NA;Other;NA;NA
63794;Smolt;2013;NA;Other;NA;NA
63795;Smolt;2013;NA;Other;NA;NA
63796;Smolt;2013;NA;Other;NA;NA
63797;Smolt;2013;NA;Other;NA;NA
63798;Smolt;2013;NA;Other;NA;NA
63799;Smolt;2013;NA;Other;NA;NA
63800;Smolt;2013;NA;Other;NA;NA
63801;Smolt;2013;NA;Other;NA;NA
63802;Smolt;2013;NA;Other;NA;NA
63803;Smolt;2013;NA;Other;NA;NA
63804;Smolt;2013;NA;Other;NA;NA
63805;Smolt;2013;NA;Other;NA;NA
63806;Smolt;2013;NA;Other;NA;NA
63807;Smolt;2013;NA;Other;NA;NA
63808;Smolt;2013;NA;Other;NA;NA
63809;Smolt;2013;NA;Other;NA;NA
63810;Smolt;2013;NA;Other;NA;NA
63811;Smolt;2013;F;1FW;NA;NA
63812;Smolt;2013;NA;2FW;NA;NA
63813;Smolt;2013;NA;2FW;NA;NA
63814;Smolt;2013;NA;Other;NA;NA
63815;Smolt;2013;M;1FW;0,977108805;NA
63816;Smolt;2013;NA;2FW;NA;NA
63817;Smolt;2013;NA;1FW;NA;NA
63818;Smolt;2013;NA;Other;NA;NA
63819;Smolt;2013;NA;Other;NA;NA
63820;Smolt;2013;NA;Other;NA;NA
63821;Smolt;2013;NA;Other;NA;NA
63822;Smolt;2013;NA;Other;NA;NA
63823;Smolt;2013;NA;Other;NA;NA
63824;Smolt;2013;NA;Other;NA;NA
63825;Smolt;2013;NA;Other;NA;NA
63826;Smolt;2013;NA;Other;NA;NA
63827;Smolt;2013;NA;Other;NA;NA
63828;Smolt;2013;NA;Other;NA;NA
63829;Smolt;2013;NA;Other;NA;NA
63830;Smolt;2013;NA;Other;NA;NA
63831;Smolt;2013;NA;Other;NA;NA
63832;Smolt;2013;NA;Other;NA;NA
63833;Smolt;2013;NA;Other;NA;NA
63834;Smolt;2013;NA;Other;NA;NA
63835;Smolt;2013;NA;Other;NA;NA
63836;Smolt;2013;NA;Other;NA;NA
63837;Smolt;2013;NA;Other;NA;NA
63838;Smolt;2013;NA;Other;NA;NA
63839;Smolt;2013;NA;Other;NA;NA
63840;Smolt;2013;NA;Other;NA;NA
63841;Smolt;2013;NA;Other;NA;NA
63842;Smolt;2013;NA;Other;NA;NA
63843;Smolt;2013;NA;Other;NA;NA
63844;Smolt;2013;NA;Other;NA;NA
63845;Smolt;2013;NA;Other;NA;NA
63846;Smolt;2013;NA;Other;NA;NA
63847;Smolt;2013;NA;Other;NA;NA
63848;Smolt;2013;NA;Other;NA;NA
63849;Smolt;2013;NA;Other;NA;NA
63850;Smolt;2013;NA;Other;NA;NA
63851;Smolt;2013;NA;Other;NA;NA
63852;Smolt;2013;NA;Other;NA;NA
63853;Smolt;2013;NA;Other;NA;NA
63854;Smolt;2013;NA;Other;NA;NA
63855;Smolt;2013;NA;Other;NA;NA
63856;Smolt;2013;NA;Other;NA;NA
63857;Smolt;2013;NA;Other;NA;NA
63858;Smolt;2013;NA;Other;NA;NA
63859;Smolt;2013;NA;Other;NA;NA
63860;Smolt;2013;NA;Other;NA;NA
63861;Smolt;2013;NA;Other;NA;NA
63862;Smolt;2013;NA;Other;NA;NA
63863;Smolt;2013;NA;Other;NA;NA
63864;Smolt;2013;NA;Other;NA;NA
63865;Smolt;2013;NA;Other;NA;NA
63866;Smolt;2013;NA;Other;NA;NA
63867;Smolt;2013;NA;Other;NA;NA
63868;Smolt;2013;NA;Other;NA;NA
63869;Smolt;2013;NA;Other;NA;NA
63870;Smolt;2013;NA;Other;NA;NA
63871;Smolt;2013;NA;Other;NA;NA
63872;Smolt;2013;NA;Other;NA;NA
63873;Smolt;2013;NA;Other;NA;NA
63874;Smolt;2013;NA;Other;NA;NA
63875;Smolt;2013;NA;Other;NA;NA
63876;Smolt;2013;NA;Other;NA;NA
63877;Smolt;2013;NA;Other;NA;NA
63878;Smolt;2013;NA;Other;NA;NA
63879;Smolt;2013;NA;Other;NA;NA
63880;Smolt;2013;NA;Other;NA;NA
63881;Smolt;2013;NA;Other;NA;NA
63882;Smolt;2013;NA;Other;NA;NA
63883;Smolt;2013;NA;Other;NA;NA
63884;Smolt;2013;NA;Other;NA;NA
63885;Smolt;2013;NA;Other;NA;NA
63886;Smolt;2013;NA;Other;NA;NA
63887;Smolt;2013;NA;Other;NA;NA
63888;Smolt;2013;NA;Other;NA;NA
63889;Smolt;2013;NA;Other;NA;NA
63890;Smolt;2013;NA;Other;NA;NA
63891;Smolt;2013;NA;Other;NA;NA
63892;Smolt;2013;NA;Other;NA;NA
63893;Smolt;2013;NA;Other;NA;NA
63894;Smolt;2013;NA;Other;NA;NA
63895;Smolt;2013;NA;Other;NA;NA
63896;Smolt;2013;NA;Other;NA;NA
63897;Smolt;2013;NA;Other;NA;NA
63898;Smolt;2013;NA;Other;NA;NA
63899;Smolt;2013;NA;Other;NA;NA
63900;Smolt;2013;NA;Other;NA;NA
63901;Smolt;2013;NA;Other;NA;NA
63902;Smolt;2013;NA;Other;NA;NA
63903;Smolt;2013;NA;Other;NA;NA
63904;Smolt;2013;NA;Other;NA;NA
63905;Smolt;2013;NA;Other;NA;NA
63906;Smolt;2013;NA;Other;NA;NA
63907;Smolt;2013;NA;2FW;NA;NA
63908;Smolt;2013;F;1FW;1,034356459;NA
63909;Smolt;2013;NA;1FW;NA;NA
63910;Smolt;2013;NA;2FW;NA;NA
63911;Smolt;2013;NA;2FW;NA;NA
63912;Smolt;2013;NA;2FW;NA;NA
63913;Smolt;2013;M;1FW;0,91660961;NA
63914;Smolt;2013;NA;1FW;NA;NA
63915;Smolt;2013;NA;2FW;NA;NA
63916;Smolt;2013;NA;1FW;NA;NA
63917;Smolt;2013;NA;1FW;NA;NA
63918;Smolt;2013;NA;2FW;NA;NA
63919;Smolt;2013;NA;2FW;NA;NA
63920;Smolt;2013;NA;2FW;NA;NA
63921;Smolt;2013;F;2FW;0,95182276;NA
63922;Smolt;2013;NA;1FW;NA;NA
63923;Smolt;2013;NA;1FW;NA;NA
63924;Smolt;2013;NA;Other;NA;NA
63925;Smolt;2013;NA;1FW;NA;NA
63926;Smolt;2013;NA;1FW;NA;NA
63927;Smolt;2013;NA;1FW;NA;NA
63928;Smolt;2013;NA;Other;NA;NA
63929;Smolt;2013;NA;Other;NA;NA
63930;Smolt;2013;NA;Other;NA;NA
63931;Smolt;2013;NA;Other;NA;NA
63932;Smolt;2013;NA;Other;NA;NA
63933;Smolt;2013;NA;Other;NA;NA
63934;Smolt;2013;NA;Other;NA;NA
63935;Smolt;2013;NA;Other;NA;NA
63936;Smolt;2013;NA;Other;NA;NA
63937;Smolt;2013;NA;Other;NA;NA
63938;Smolt;2013;NA;Other;NA;NA
63939;Smolt;2013;NA;Other;NA;NA
63940;Smolt;2013;NA;Other;NA;NA
63941;Smolt;2013;NA;Other;NA;NA
63942;Smolt;2013;NA;1FW;NA;NA
63943;Smolt;2013;NA;1FW;NA;NA
63944;Smolt;2013;NA;1FW;NA;NA
63945;Smolt;2013;NA;1FW;NA;NA
63946;Smolt;2013;NA;1FW;NA;NA
63947;Smolt;2013;NA;1FW;NA;NA
63948;Smolt;2013;NA;2FW;NA;NA
63949;Smolt;2013;NA;2FW;NA;NA
63950;Smolt;2013;NA;1FW;NA;NA
63951;Smolt;2013;NA;1FW;NA;NA
63952;Smolt;2013;NA;1FW;NA;NA
63953;Smolt;2013;NA;1FW;NA;NA
63954;Smolt;2013;NA;2FW;NA;NA
63955;Smolt;2013;NA;1FW;NA;NA
63956;Smolt;2013;NA;Other;NA;NA
63957;Smolt;2013;NA;Other;NA;NA
63958;Smolt;2013;NA;Other;NA;NA
63959;Smolt;2013;NA;Other;NA;NA
63960;Smolt;2013;NA;Other;NA;NA
63961;Smolt;2013;NA;Other;NA;NA
63962;Smolt;2013;NA;Other;NA;NA
63963;Smolt;2013;NA;Other;NA;NA
63964;Smolt;2013;NA;Other;NA;NA
63965;Smolt;2013;NA;Other;NA;NA
63966;Smolt;2013;NA;Other;NA;NA
63967;Smolt;2013;NA;Other;NA;NA
63968;Smolt;2013;NA;Other;NA;NA
63969;Smolt;2013;NA;Other;NA;NA
63970;Smolt;2013;NA;Other;NA;NA
63971;Smolt;2013;NA;Other;NA;NA
63972;Smolt;2013;NA;Other;NA;NA
63973;Smolt;2013;NA;Other;NA;NA
63974;Smolt;2013;NA;Other;NA;NA
63975;Smolt;2013;NA;Other;NA;NA
63976;Smolt;2013;NA;Other;NA;NA
63977;Smolt;2013;NA;Other;NA;NA
63978;Smolt;2013;NA;Other;NA;NA
63979;Smolt;2013;NA;Other;NA;NA
63980;Smolt;2013;NA;Other;NA;NA
63981;Smolt;2013;NA;Other;NA;NA
63982;Smolt;2013;NA;Other;NA;NA
63983;Smolt;2013;NA;Other;NA;NA
63984;Smolt;2013;NA;Other;NA;NA
63985;Smolt;2013;NA;Other;NA;NA
63986;Smolt;2013;NA;2FW;NA;NA
63987;Smolt;2013;NA;2FW;NA;NA
63988;Smolt;2013;NA;1FW;NA;NA
63989;Smolt;2013;NA;2FW;NA;NA
63990;Smolt;2013;NA;2FW;NA;NA
63991;Smolt;2013;NA;2FW;NA;NA
63992;Smolt;2013;NA;1FW;NA;NA
63993;Smolt;2013;NA;1FW;NA;NA
63994;Smolt;2013;NA;1FW;NA;NA
63995;Smolt;2013;NA;1FW;NA;NA
63996;Smolt;2013;NA;1FW;NA;NA
63997;Smolt;2013;NA;2FW;NA;NA
63998;Smolt;2013;NA;2FW;NA;NA
63999;Smolt;2013;NA;2FW;NA;NA
64000;Smolt;2013;NA;2FW;NA;NA
64001;Smolt;2013;NA;2FW;NA;NA
64002;Smolt;2013;NA;2FW;NA;NA
64003;Smolt;2013;NA;2FW;NA;NA
64004;Smolt;2013;M;2FW;1,097057815;NA
64005;Smolt;2013;NA;1FW;NA;NA
64006;Smolt;2013;NA;2FW;NA;NA
64007;Smolt;2013;NA;1FW;NA;NA
64008;Smolt;2013;NA;Other;NA;NA
64009;Smolt;2013;NA;Other;NA;NA
64010;Smolt;2013;NA;1FW;NA;NA
64011;Smolt;2013;NA;1FW;NA;NA
64012;Smolt;2013;NA;Other;NA;NA
64013;Smolt;2013;NA;2FW;NA;NA
64014;Smolt;2013;NA;2FW;NA;NA
64015;Smolt;2013;NA;Other;NA;NA
64016;Smolt;2013;NA;2FW;NA;NA
64017;Smolt;2013;NA;2FW;NA;NA
64018;Smolt;2013;NA;Other;NA;NA
64019;Smolt;2013;NA;Other;NA;NA
64020;Smolt;2013;NA;Other;NA;NA
64021;Smolt;2013;NA;Other;NA;NA
64022;Smolt;2013;NA;2FW;NA;NA
64023;Smolt;2013;NA;1FW;NA;NA
64024;Smolt;2013;NA;Other;NA;NA
64025;Smolt;2013;NA;1FW;NA;NA
64026;Smolt;2013;NA;2FW;NA;NA
64027;Smolt;2013;NA;Other;NA;NA
64028;Smolt;2013;NA;Other;NA;NA
64029;Smolt;2013;NA;Other;NA;NA
64030;Smolt;2013;NA;Other;NA;NA
64031;Smolt;2013;NA;Other;NA;NA
64032;Smolt;2013;NA;Other;NA;NA
64033;Smolt;2013;NA;Other;NA;NA
64034;Smolt;2013;NA;2FW;NA;NA
64035;Smolt;2013;NA;Other;NA;NA
64036;Smolt;2013;NA;2FW;NA;NA
64037;Smolt;2013;NA;2FW;NA;NA
64038;Smolt;2013;NA;Other;NA;NA
64039;Smolt;2013;NA;Other;NA;NA
64040;Smolt;2013;NA;2FW;1,025285818;NA
64041;Smolt;2013;NA;Other;NA;NA
64042;Smolt;2013;F;1FW;0,919225145;NA
64043;Smolt;2013;NA;1FW;NA;NA
64044;Smolt;2013;F;1FW;NA;NA
64045;Smolt;2013;NA;Other;NA;NA
64046;Smolt;2013;NA;Other;NA;NA
64047;Smolt;2013;NA;Other;NA;NA
64048;Smolt;2013;NA;Other;NA;NA
64049;Smolt;2013;NA;Other;NA;NA
64050;Smolt;2013;NA;Other;NA;NA
64051;Smolt;2013;NA;1FW;NA;NA
64052;Smolt;2013;NA;2FW;NA;NA
64053;Smolt;2013;NA;2FW;NA;NA
64054;Smolt;2013;NA;Other;NA;NA
64055;Smolt;2013;NA;Other;NA;NA
64056;Smolt;2013;NA;Other;NA;NA
64057;Smolt;2013;NA;1FW;NA;NA
64058;Smolt;2013;NA;Other;NA;NA
64059;Smolt;2013;NA;Other;NA;NA
64060;Smolt;2013;NA;Other;NA;NA
64061;Smolt;2013;NA;Other;NA;NA
64062;Smolt;2013;NA;Other;NA;NA
64063;Smolt;2013;NA;Other;NA;NA
64064;Smolt;2013;NA;Other;NA;NA
64065;Smolt;2013;NA;Other;NA;NA
64066;Smolt;2013;NA;Other;NA;NA
64067;Smolt;2013;NA;Other;NA;NA
64068;Smolt;2013;NA;Other;NA;NA
64069;Smolt;2013;NA;Other;NA;NA
64070;Smolt;2013;NA;Other;NA;NA
64071;Smolt;2013;NA;Other;NA;NA
64072;Smolt;2013;NA;1FW;NA;NA
64073;Smolt;2013;NA;2FW;NA;NA
64074;Smolt;2013;M;1FW;0,611779995;NA
64075;Smolt;2013;NA;2FW;NA;NA
64076;Smolt;2013;NA;1FW;NA;NA
64077;Smolt;2013;NA;Other;NA;NA
64078;Smolt;2013;NA;Other;NA;NA
64079;Smolt;2013;NA;Other;NA;NA
64080;Smolt;2013;NA;Other;NA;NA
64081;Smolt;2013;NA;Other;NA;NA
64082;Smolt;2013;NA;Other;NA;NA
64083;Smolt;2013;NA;Other;NA;NA
64084;Smolt;2013;NA;Other;NA;NA
64085;Smolt;2013;NA;Other;NA;NA
64086;Smolt;2013;NA;Other;NA;NA
64087;Smolt;2013;NA;Other;NA;NA
64088;Smolt;2013;NA;Other;NA;NA
64089;Smolt;2013;NA;Other;NA;NA
64090;Smolt;2013;NA;Other;NA;NA
64091;Smolt;2013;NA;Other;NA;NA
64092;Smolt;2013;NA;Other;NA;NA
64093;Smolt;2013;NA;Other;NA;NA
64094;Smolt;2013;F;1FW;0,669691208;NA
64095;Smolt;2013;NA;1FW;NA;NA
64096;Smolt;2013;NA;2FW;NA;NA
64097;Smolt;2013;NA;2FW;NA;NA
64098;Smolt;2013;NA;1FW;NA;NA
64099;Smolt;2013;NA;Other;NA;NA
64100;Smolt;2013;NA;Other;NA;NA
64101;Smolt;2013;NA;Other;NA;NA
64102;Smolt;2013;NA;Other;NA;NA
64103;Smolt;2013;NA;Other;NA;NA
64104;Smolt;2013;NA;Other;NA;NA
64105;Smolt;2013;NA;Other;NA;NA
64106;Smolt;2013;NA;Other;NA;NA
64107;Smolt;2013;NA;Other;NA;NA
64108;Smolt;2013;NA;2FW;NA;NA
64109;Smolt;2013;NA;Other;NA;NA
64110;Smolt;2013;NA;Other;NA;NA
64111;Smolt;2013;NA;Other;NA;NA
64112;Smolt;2013;NA;Other;NA;NA
64113;Smolt;2013;NA;Other;NA;NA
64114;Smolt;2013;NA;Other;NA;NA
64115;Smolt;2013;NA;Other;NA;NA
64116;Smolt;2013;NA;Other;NA;NA
64117;Smolt;2013;NA;Other;NA;NA
64118;Smolt;2013;NA;Other;NA;NA
64119;Smolt;2013;NA;Other;NA;NA
64120;Smolt;2013;NA;Other;NA;NA
64121;Smolt;2013;NA;Other;NA;NA
64122;Smolt;2013;NA;Other;NA;NA
64123;Smolt;2013;NA;Other;NA;NA
64124;Smolt;2013;NA;Other;NA;NA
64125;Smolt;2013;NA;Other;NA;NA
64126;Smolt;2013;NA;Other;NA;NA
64127;Smolt;2013;NA;Other;NA;NA
64128;Smolt;2013;NA;Other;NA;NA
64129;Smolt;2013;NA;Other;NA;NA
64130;Smolt;2013;NA;Other;NA;NA
64131;Smolt;2013;NA;Other;NA;NA
64132;Smolt;2013;NA;Other;NA;NA
64133;Smolt;2013;NA;Other;NA;NA
64134;Smolt;2013;NA;Other;NA;NA
64135;Smolt;2013;NA;Other;NA;NA
64136;Smolt;2013;NA;Other;NA;NA
64137;Smolt;2013;NA;Other;NA;NA
64138;Smolt;2013;NA;Other;NA;NA
64139;Smolt;2013;NA;Other;NA;NA
64140;Smolt;2013;NA;Other;NA;NA
64141;Smolt;2013;NA;2FW;NA;NA
64142;Smolt;2013;NA;Other;NA;NA
64143;Smolt;2013;NA;Other;NA;NA
64144;Smolt;2013;NA;Other;NA;NA
64145;Smolt;2013;NA;Other;NA;NA
64146;Smolt;2013;NA;Other;NA;NA
64147;Smolt;2013;NA;Other;NA;NA
64148;Smolt;2013;NA;Other;NA;NA
64149;Smolt;2013;NA;Other;NA;NA
64150;Smolt;2013;NA;Other;NA;NA
64151;Smolt;2013;NA;Other;NA;NA
64152;Smolt;2013;NA;Other;NA;NA
64153;Smolt;2013;NA;Other;NA;NA
64154;Smolt;2013;NA;Other;NA;NA
64155;Smolt;2013;NA;Other;NA;NA
64156;Smolt;2013;NA;Other;NA;NA
64157;Smolt;2013;NA;Other;NA;NA
64158;Smolt;2013;NA;Other;NA;NA
