"Parameter";"Mean";"SD";"Naive SE";"Time-series SE";"2.5%";"25%";"50%";"75%";"97.5%"
"Gamma1_F[10]";0,574985240579746;0,0603215083373243;0,000348266390764784;0,000347667759150881;0,454319676201334;0,534596070296656;0,576033706133658;0,616754521066756;0,689990723201899
"Gamma1_F[11]";0,583730485647352;0,0617605474807353;0,000356574687133012;0,000353795771514542;0,459719628397835;0,542184246004734;0,584734155270717;0,626285315202286;0,700331343689157
"Gamma1_F[12]";0,593515056358777;0,0658109098588174;0,000379959465226024;0,000380915611038738;0,459023144613697;0,549444749289638;0,595354984043114;0,639143674571773;0,716957889765028
"Gamma1_F[13]";0,610028394600769;0,0662959777495637;0,000382760005999;0,000382781517849825;0,474603953576268;0,565767954102117;0,611731783570905;0,656309936723955;0,733732868710081
"Gamma1_F[14]";0,638766041938616;0,0546984569165599;0,00031580168825033;0,0003160157380985;0,52704099496992;0,6025368844554;0,640598595830534;0,676871325933224;0,740804851703394
"Gamma1_F[15]";0,651544437697949;0,0579529635996118;0,000334591591345724;0,00032870710027341;0,531893066459804;0,612584969193127;0,653766520622071;0,692409022918667;0,75923830066864
"Gamma1_F[16]";0,596111856726174;0,0657599906482217;0,000379665483026581;0,000376114919255257;0,463354736487449;0,551816270667287;0,597537869957748;0,642373283962133;0,719358637331344
"Gamma1_F[17]";0,540951252899625;0,0458314875357913;0,000264608216661501;0,000264596604889812;0,450205993262172;0,509979925947547;0,541236813103592;0,572117742500006;0,629659011214804
"Gamma1_F[18]";0,524423658119622;0,0721475205172411;0,000416543903919932;0,000411948142272194;0,382424004507282;0,476303443609461;0,525014626371854;0,573780599326691;0,663986548748103
"Gamma1_F[19]";0,593459120964843;0,0549620922338116;0,000317323787464162;0,000324947142379707;0,482361676483213;0,556579051898636;0,594401995359816;0,631363274680282;0,697756082275072
"Gamma1_F[20]";0,536716836468808;0,0580287767939913;0,000335029299027556;0,000335028188686991;0,422720795675276;0,497636297785726;0,537378234694151;0,576967712726351;0,648761466358177
"Gamma1_F[21]";0,540414035308356;0,0620844813579333;0,000358444920245011;0,000359645501263628;0,416398511054047;0,498267198183132;0,540949946512223;0,583288788332654;0,659587883405742
"Gamma1_F[22]";0,414972928233456;0,0678896151417005;0,000391960875772409;0,00039522260152574;0,284842257330213;0,367702890638827;0,414075358766048;0,461142644685803;0,54991912464758
"Gamma1_F[23]";0,525760451152149;0,0445614663637838;0,00025727574600615;0,000256302466766925;0,437230299123732;0,495945464500417;0,526002647548441;0,555515779795147;0,61316158412804
"Gamma1_F[24]";0,326302842884956;0,0435778764367038;0,000251596986914432;0,000253006424877156;0,243448142277176;0,296165200049218;0,325699162729825;0,354981845020195;0,414100788562103
"Gamma3[1, 1]";0,502589153410155;0,0646085323257;0,000373017535301895;0,000376219199275392;0,375043467290944;0,458709444462576;0,502928688819406;0,54642942271952;0,6282012229198
"Gamma3[2, 1]";0,380809029465822;0,0501179565431539;0,000289356157014239;0,000286942408227607;0,285295635288376;0,346234204023686;0,379958744168746;0,414528406324147;0,480984142730723
"Gamma3[3, 1]";0,558845113560747;0,0629370128613535;0,000363367013174934;0,000356504920864934;0,434213357923841;0,516198871774353;0,559522417872714;0,602452612619004;0,679700117955106
"Gamma3[4, 1]";0,624323270985333;0,0622590362728425;0,000359452713516123;0,000360937611937914;0,498964661521547;0,582717897934528;0,625700727956964;0,667361005722241;0,742080529781935
"Gamma3[5, 1]";0,41838026687836;0,0761208517061372;0,000439483942234819;0,000435176159261329;0,275054595917112;0,365466806096399;0,416541764556416;0,469529464422687;0,571962919816804
"Gamma3[6, 1]";0,443045020597796;0,0585299439192219;0,000337922788774164;0,000332357965408949;0,330860024267057;0,402336144896837;0,442330585095307;0,482650000579324;0,559406971177095
"Gamma3[7, 1]";0,615937066443842;0,059607386129322;0,00034414340427454;0,00034854055659138;0,494663451414746;0,576285991384719;0,617546660090665;0,657498341985522;0,72736679729432
"Gamma3[8, 1]";0,475961832506639;0,0404946626434562;0,000233796043779425;0,000232123141900657;0,396077204496462;0,448670111589486;0,476050524525756;0,503415222498386;0,55468561829527
"Gamma3[9, 1]";0,42819899741466;0,0441642860841048;0,000254982624592256;0,00025686985108277;0,342777237042168;0,398268616883573;0,428069001066372;0,457799549372445;0,514794379047762
"Gamma3[10, 1]";0,44700981040883;0,0374391448875868;0,000216155003790776;0,000215787378319918;0,374387668508285;0,421383222503033;0,446762497780837;0,472230259932874;0,520659297528643
"Gamma3[11, 1]";0,479613298594359;0,0483993701171696;0,000279433893657562;0,000279413510322655;0,384941187437814;0,446821797390937;0,479468354663813;0,512441880253321;0,574584732969976
"Gamma3[12, 1]";0,533334536164335;0,0517839493358091;0,000298974770887313;0,000298982148984541;0,43107215638417;0,498140437856333;0,53356085841446;0,568442529974629;0,633762505873183
"Gamma3[13, 1]";0,450730149325324;0,0569325846442861;0,000328700430700397;0,000326435311827759;0,341616446230138;0,41153920842176;0,450171093118975;0,489615209988993;0,562636479899765
"Gamma3[14, 1]";0,488680788598448;0,0529114851092616;0,000305484601710551;0,000307305449919354;0,385799140638069;0,452376914130201;0,488738913461693;0,524338855370586;0,59284270287668
"Gamma3[15, 1]";0,33196401177865;0,0490409904044936;0,000283138290113603;0,000276733541475986;0,240327597280503;0,298000907997443;0,330892961454853;0,364700510176828;0,430422057078343
"Gamma3[16, 1]";0,450332969815333;0,060656579923014;0,000350200927466742;0,000352500238790427;0,333164913689259;0,408818184171235;0,449898906748595;0,491626754120587;0,569616819513334
"Gamma3[17, 1]";0,545823495822851;0,057110802672619;0,000329729372966722;0,00032648439742922;0,432023302410397;0,50720208162094;0,546269074786952;0,584443709559473;0,656389141426126
"Gamma3[18, 1]";0,461294336539145;0,05035549998045;0,00029072761468891;0,000288531723167404;0,363934188304083;0,426690305271934;0,461021193881574;0,495051852944528;0,561246958634214
"Gamma3[19, 1]";0,498334862116729;0,0425511395577238;0,000245669118779772;0,000244609152827621;0,415316870701913;0,469402817038295;0,498445669582384;0,52714689329774;0,582277304343879
"Gamma3[20, 1]";0,45150791419656;0,0546791321395068;0,000315690116597994;0,000316043282482528;0,345763965519735;0,414054071053222;0,451135831973032;0,488662058805979;0,559902922106038
"Gamma3[21, 1]";0,449724698635003;0,0499316869031549;0,000288280728746286;0,000282332247521637;0,353596982217832;0,415416156235644;0,449369781498303;0,483655988939092;0,548706224600003
"Gamma3[22, 1]";0,450779882626762;0,0696335086497952;0,000402029249635774;0,000406365047703476;0,317696413354183;0,402523423182923;0,450347910288881;0,49802663567537;0,589452910686005
"Gamma3[23, 1]";0,370462734453189;0,0978653180168402;0,00056502567701351;0,000562018439428185;0,192193246297913;0,300327170183897;0,366506114909805;0,435324819516838;0,572434889934283
"Gamma3[24, 1]";0,482706686093759;0,107308605023425;0,000619546519966374;0,000617184363512257;0,27880264401932;0,406815802683559;0,481145926681631;0,556511868487108;0,693211053432671
"Gamma3[1, 2]";0,497410846589845;0,0646085323257;0,000373017535301895;0,000376219199275392;0,3717987770802;0,45357057728048;0,497071311180594;0,541290555537424;0,624956532709056
"Gamma3[2, 2]";0,619190970534178;0,0501179565431539;0,000289356157014239;0,000286942408227607;0,519015857269277;0,585471593675853;0,620041255831254;0,653765795976314;0,714704364711624
"Gamma3[3, 2]";0,441154886439253;0,0629370128613535;0,000363367013174934;0,000356504920864934;0,320299882044894;0,397547387380996;0,440477582127286;0,483801128225647;0,565786642076159
"Gamma3[4, 2]";0,375676729014667;0,0622590362728425;0,000359452713516123;0,000360937611937914;0,257919470218065;0,332638994277759;0,374299272043036;0,417282102065472;0,501035338478453
"Gamma3[5, 2]";0,58161973312164;0,0761208517061372;0,000439483942234819;0,000435176159261329;0,428037080183195;0,530470535577313;0,583458235443584;0,634533193903601;0,724945404082888
"Gamma3[6, 2]";0,556954979402204;0,0585299439192219;0,000337922788774164;0,000332357965408949;0,440593028822905;0,517349999420676;0,557669414904693;0,597663855103163;0,669139975732943
"Gamma3[7, 2]";0,384062933556158;0,059607386129322;0,00034414340427454;0,00034854055659138;0,27263320270568;0,342501658014478;0,382453339909335;0,423714008615281;0,505336548585254
"Gamma3[8, 2]";0,524038167493361;0,0404946626434562;0,000233796043779425;0,000232123141900657;0,44531438170473;0,496584777501614;0,523949475474244;0,551329888410514;0,603922795503538
"Gamma3[9, 2]";0,57180100258534;0,0441642860841048;0,000254982624592256;0,00025686985108277;0,485205620952238;0,542200450627555;0,571930998933629;0,601731383116427;0,657222762957832
"Gamma3[10, 2]";0,55299018959117;0,0374391448875868;0,000216155003790776;0,000215787378319918;0,479340702471357;0,527769740067126;0,553237502219163;0,578616777496967;0,625612331491715
"Gamma3[11, 2]";0,520386701405641;0,0483993701171696;0,000279433893657562;0,000279413510322655;0,425415267030024;0,487558119746679;0,520531645336187;0,553178202609063;0,615058812562186
"Gamma3[12, 2]";0,466665463835665;0,051783949335809;0,000298974770887313;0,000298982148984541;0,366237494126817;0,431557470025371;0,466439141585541;0,501859562143667;0,56892784361583
"Gamma3[13, 2]";0,549269850674676;0,0569325846442861;0,000328700430700397;0,000326435311827759;0,437363520100235;0,510384790011007;0,549828906881025;0,58846079157824;0,658383553769862
"Gamma3[14, 2]";0,511319211401552;0,0529114851092616;0,000305484601710551;0,000307305449919354;0,40715729712332;0,475661144629414;0,511261086538307;0,547623085869799;0,614200859361931
"Gamma3[15, 2]";0,66803598822135;0,0490409904044936;0,000283138290113603;0,000276733541475986;0,569577942921657;0,635299489823172;0,669107038545147;0,701999092002558;0,759672402719497
"Gamma3[16, 2]";0,549667030184667;0,060656579923014;0,000350200927466742;0,000352500238790427;0,430383180486666;0,508373245879413;0,550101093251405;0,591181815828765;0,666835086310741
"Gamma3[17, 2]";0,454176504177149;0,057110802672619;0,000329729372966722;0,00032648439742922;0,343610858573874;0,415556290440527;0,453730925213048;0,49279791837906;0,567976697589602
"Gamma3[18, 2]";0,538705663460855;0,05035549998045;0,00029072761468891;0,000288531723167404;0,438753041365786;0,504948147055472;0,538978806118426;0,573309694728066;0,636065811695917
"Gamma3[19, 2]";0,501665137883271;0,0425511395577238;0,000245669118779772;0,000244609152827621;0,417722695656121;0,47285310670226;0,501554330417616;0,530597182961705;0,584683129298087
"Gamma3[20, 2]";0,54849208580344;0,0546791321395068;0,000315690116597994;0,000316043282482528;0,440097077893962;0,511337941194021;0,548864168026968;0,585945928946778;0,654236034480265
"Gamma3[21, 2]";0,550275301364997;0,0499316869031549;0,000288280728746286;0,000282332247521637;0,451293775399997;0,516344011060908;0,550630218501698;0,584583843764356;0,646403017782168
"Gamma3[22, 2]";0,549220117373238;0,0696335086497952;0,000402029249635774;0,000406365047703476;0,410547089313995;0,501973364324629;0,549652089711119;0,597476576817077;0,682303586645817
"Gamma3[23, 2]";0,629537265546812;0,0978653180168402;0,00056502567701351;0,000562018439428185;0,427565110065717;0,564675180483162;0,633493885090195;0,699672829816103;0,807806753702087
"Gamma3[24, 2]";0,517293313906241;0,107308605023425;0,000619546519966374;0,000617184363512257;0,306788946567329;0,443488131512892;0,518854073318369;0,593184197316441;0,72119735598068
"Gamma4[1, 1]";0,858464589179585;0,0651979334921099;0,00037642044452277;0,000377184467745301;0,706394585820528;0,819871633942094;0,867657484071429;0,906504383991348;0,958429413900434
"Gamma4[2, 1]";0,889497174555357;0,0530362674951862;0,000306205033151587;0,000305187934349796;0,765726964078728;0,859548580868114;0,897737881988497;0,928322503708067;0,968325896307737
"Gamma4[3, 1]";0,869157289224698;0,0652287674890643;0,000376598464687188;0,000382415995599211;0,711226347484341;0,834060573356188;0,881262670956814;0,916682084361395;0,961001055057638
"Gamma4[4, 1]";0,872551759176688;0,0766086890384695;0,000442300472386247;0,000442282260673088;0,677768831146421;0,836417382940666;0,889686805696841;0,927300564846044;0,970282613421704
"Gamma4[5, 1]";0,837630807560953;0,0829242919828298;0,000478763622986459;0,000482386795475408;0,644313731166316;0,789370752485174;0,850452860151222;0,898740528797279;0,962204825814104
"Gamma4[6, 1]";0,835013801761594;0,0678214281008081;0,000391567197708264;0,000387602091795283;0,680664494563958;0,794144793173465;0,843610039757014;0,884631680584782;0,942210338273126
"Gamma4[7, 1]";0,913790007201002;0,0453567018229444;0,000261867040070305;0,000263047891819522;0,800002106696958;0,891490843860392;0,923083909188753;0,946355990394823;0,974949747100763
"Gamma4[8, 1]";0,877538419761276;0,0473027263345081;0,000273102417826315;0,000272091076945816;0,769594273836722;0,849584775456796;0,883038824773789;0,911928971385527;0,953235296219881
"Gamma4[9, 1]";0,863599349873119;0,0536790615205647;0,000309916206187445;0,000308562695431368;0,739494531034821;0,831757835937223;0,870927307701033;0,902863876712666;0,946541779642547
"Gamma4[10, 1]";0,878440781352735;0,0465662041618361;0,000268850105079752;0,000270740674777955;0,774372607550946;0,850287630604914;0,883965541104465;0,912094772141269;0,953432454245771
"Gamma4[11, 1]";0,71745096270399;0,0980103327538024;0,000565862919987726;0,000571001868749099;0,503598905881351;0,654953351099014;0,727124741562146;0,789991749546269;0,879857054172576
"Gamma4[12, 1]";0,748472896657443;0,0690575861151747;0,000398704159331819;0,000400189384552738;0,602335004932296;0,704040317908839;0,753008048504387;0,798171792529535;0,870175040530665
"Gamma4[13, 1]";0,846835837066841;0,0655026121854333;0,000378179507778836;0,000379944866111236;0,695607255714111;0,808191843263831;0,855866779328898;0,894762047370853;0,948145605798825
"Gamma4[14, 1]";0,81940115223499;0,0535419029431304;0,000309124320771411;0,00031173721472881;0,700561140802722;0,785867659530588;0,824743224506618;0,858343115014038;0,908493325555868
"Gamma4[15, 1]";0,794452008744517;0,0654859412244697;0,000378083257940836;0,000383350430427845;0,650350118825515;0,753701083737332;0,800788900010151;0,841692254025251;0,903901844628973
"Gamma4[16, 1]";0,757499312824831;0,0735248239138811;0,000424495768787991;0,000423891887940087;0,598379656700272;0,710888986312042;0,763900288548415;0,811084174464044;0,881674341706922
"Gamma4[17, 1]";0,844009803836392;0,0534057983211165;0,000308338520369835;0,000308351042975284;0,724764862331467;0,811761931873071;0,849659484568613;0,882549742259055;0,930922625898732
"Gamma4[18, 1]";0,875024083832009;0,0391529753196305;0,000226049808403634;0,000225832290078085;0,788798112036243;0,850894498795286;0,878881108311201;0,903201601110234;0,940990604172165
"Gamma4[19, 1]";0,8440901694203;0,0509975291724798;0,00029443437195737;0,000293029201953378;0,731062068016959;0,81254603027006;0,848913323536852;0,880733568430371;0,92951870522647
"Gamma4[20, 1]";0,874221585709775;0,0451322617450714;0,000260571234676536;0,000260597868744279;0,772225290751011;0,847116766770711;0,878912450847234;0,906668862220214;0,948349072298687
"Gamma4[21, 1]";0,891352013432018;0,0415871454404069;0,00024010349614847;0,000241090177167316;0,79737577624604;0,866152977618456;0,896188390711815;0,921665724751262;0,958794249725731
"Gamma4[22, 1]";0,70141205374556;0,104059203843423;0,000600786093506587;0,000598316974124305;0,476127282841976;0,63405875278213;0,710528330773465;0,77849415038005;0,875201102043949
"Gamma4[23, 1]";0,659589103472974;0,139482428132209;0,000805302174293533;0,000799340997485178;0,358892657627367;0,567258895631768;0,673232610484061;0,764597406183307;0,889065670270756
"Gamma4[24, 1]";0,764229342614866;0,111325679099457;0,000642739107957896;0,00064274007277764;0,508252370389555;0,698042675509654;0,780589094910222;0,846816281522879;0,933973135704706
"Gamma4[1, 2]";0,141535410820415;0,0651979334921099;0,00037642044452277;0,000377184467745301;0,0415705860995663;0,0934956160086516;0,132342515928571;0,180128366057906;0,293605414179471
"Gamma4[2, 2]";0,110502825444643;0,0530362674951862;0,000306205033151587;0,000305187934349796;0,0316741036922627;0,0716774962919327;0,102262118011503;0,140451419131885;0,234273035921272
"Gamma4[3, 2]";0,130842710775302;0,0652287674890643;0,000376598464687188;0,000382415995599211;0,0389989449423618;0,0833179156386045;0,118737329043186;0,165939426643812;0,288773652515659
"Gamma4[4, 2]";0,127448240823312;0,0766086890384695;0,000442300472386247;0,000442282260673088;0,0297173865782964;0,0726994351539558;0,110313194303159;0,163582617059334;0,322231168853579
"Gamma4[5, 2]";0,162369192439047;0,0829242919828298;0,000478763622986459;0,000482386795475408;0,0377951741858961;0,101259471202721;0,149547139848778;0,210629247514827;0,355686268833684
"Gamma4[6, 2]";0,164986198238406;0,0678214281008081;0,000391567197708264;0,000387602091795283;0,0577896617268743;0,115368319415217;0,156389960242986;0,205855206826535;0,319335505436042
"Gamma4[7, 2]";0,0862099927989984;0,0453567018229444;0,000261867040070305;0,000263047891819522;0,0250502528992375;0,0536440096051769;0,0769160908112465;0,108509156139608;0,199997893303042
"Gamma4[8, 2]";0,122461580238724;0,0473027263345081;0,000273102417826315;0,000272091076945816;0,0467647037801188;0,0880710286144726;0,116961175226211;0,150415224543204;0,230405726163278
"Gamma4[9, 2]";0,136400650126881;0,0536790615205647;0,000309916206187445;0,000308562695431368;0,0534582203574527;0,0971361232873336;0,129072692298967;0,168242164062777;0,260505468965179
"Gamma4[10, 2]";0,121559218647265;0,0465662041618361;0,000268850105079752;0,000270740674777955;0,046567545754229;0,0879052278587312;0,116034458895535;0,149712369395086;0,225627392449054
"Gamma4[11, 2]";0,28254903729601;0,0980103327538024;0,000565862919987726;0,000571001868749099;0,120142945827424;0,210008250453731;0,272875258437854;0,345046648900986;0,496401094118649
"Gamma4[12, 2]";0,251527103342558;0,0690575861151747;0,000398704159331819;0,000400189384552738;0,129824959469336;0,201828207470465;0,246991951495613;0,295959682091161;0,397664995067704
"Gamma4[13, 2]";0,153164162933159;0,0655026121854333;0,000378179507778836;0,000379944866111236;0,0518543942011746;0,105237952629147;0,144133220671102;0,191808156736169;0,304392744285889
"Gamma4[14, 2]";0,18059884776501;0,0535419029431304;0,000309124320771411;0,00031173721472881;0,0915066744441323;0,141656884985962;0,175256775493382;0,214132340469412;0,299438859197278
"Gamma4[15, 2]";0,205547991255483;0,0654859412244697;0,000378083257940836;0,000383350430427845;0,0960981553710269;0,158307745974749;0,199211099989849;0,246298916262668;0,349649881174485
"Gamma4[16, 2]";0,242500687175169;0,0735248239138811;0,000424495768787991;0,000423891887940087;0,118325658293077;0,188915825535956;0,236099711451585;0,289111013687958;0,401620343299728
"Gamma4[17, 2]";0,155990196163608;0,0534057983211165;0,000308338520369835;0,000308351042975284;0,0690773741012679;0,117450257740945;0,150340515431387;0,188238068126929;0,275235137668533
"Gamma4[18, 2]";0,124975916167991;0,0391529753196305;0,000226049808403634;0,000225832290078085;0,0590093958278348;0,0967983988897665;0,121118891688799;0,149105501204714;0,211201887963757
"Gamma4[19, 2]";0,1559098305797;0,0509975291724798;0,00029443437195737;0,000293029201953378;0,0704812947735299;0,119266431569629;0,151086676463147;0,18745396972994;0,268937931983041
"Gamma4[20, 2]";0,125778414290225;0,0451322617450714;0,000260571234676536;0,000260597868744279;0,0516509277013127;0,0933311377797857;0,121087549152766;0,152883233229289;0,227774709248989
"Gamma4[21, 2]";0,108647986567982;0,0415871454404069;0,00024010349614847;0,000241090177167316;0,0412057502742686;0,0783342752487377;0,103811609288185;0,133847022381544;0,20262422375396
"Gamma4[22, 2]";0,29858794625444;0,104059203843423;0,000600786093506587;0,000598316974124305;0,124798897956051;0,22150584961995;0,289471669226535;0,36594124721787;0,523872717158024
"Gamma4[23, 2]";0,340410896527026;0,139482428132209;0,000805302174293533;0,000799340997485179;0,110934329729243;0,235402593816693;0,326767389515939;0,432741104368232;0,641107342372632
"Gamma4[24, 2]";0,235770657385134;0,111325679099457;0,000642739107957896;0,00064274007277764;0,0660268642952944;0,153183718477121;0,219410905089778;0,301957324490345;0,491747629610445
"Mu_Alpha1[1]";-2,09051550078855;0,143526488527202;0,00082865056787022;0,000825871018818523;-2,37462659841843;-2,18363631543094;-2,09108594500203;-1,99820983693382;-1,80347063873565
"Mu_Alpha1[2]";-2,09345820065023;0,11117167655402;0,000641849973847257;0,000636579461896117;-2,31164754968477;-2,16663345189117;-2,09456048007365;-2,02169246305747;-1,86914942425385
"Mu_Alpha2[1]";0,848367191791345;0,110401799894672;0,000637405088882078;0,0006340986017121;0,632065352530607;0,775420734114372;0,847586398101712;0,920032215923606;1,06937456573801
"Mu_Alpha2[2]";2,74646077526443;0,192942659973347;0,00111395496673774;0,00110994031100834;2,38017763562893;2,61673911234975;2,74064562321367;2,8700251763407;3,14317901483118
"Mu_L1[1]";1,11989125411785;0,0225168943530118;0,000130001350160257;0,000130204848574449;1,07541181407058;1,10489435828358;1,12025315742373;1,13493297214118;1,16380212801351
"Mu_L1[2]";1,09104815781434;0,0240358927125002;0,000138771291277749;0,000138776488863345;1,04298763548001;1,075166617269;1,09133438551459;1,10735170747205;1,13753113265918
"Mu_L1[3]";1,07339564002119;0,0221899212396754;0,000128113570010232;0,000127576207504824;1,02921358910895;1,05861616036442;1,07360249522923;1,0884151217096;1,11634425949622
"Mu_L1[4]";1,08972994519947;0,0215942667698576;0,000124674557325299;0,00012402789913904;1,04705166268485;1,07549533720238;1,08993517971901;1,10437031647035;1,13148848647825
"Mu_L1[5]";1,06099280340544;0,0228445963496832;0,000131893338520179;0,000133964030485653;1,01596259130723;1,04583841972842;1,06115538179484;1,07647231653791;1,10531740483581
"Mu_L1[6]";1,04601439659296;0,0232534568173738;0,000134253895531001;0,000135170136491961;0,999459874964195;1,03074597747595;1,04628341277115;1,06169937947844;1,09074529109085
"Mu_L1[7]";1,10820932620348;0,0197912469213512;0,000114264817376405;0,000114090970801456;1,0691649701277;1,09505155377557;1,10836661111852;1,12152034319303;1,14653810824123
"Mu_L1[8]";1,11541493569214;0,0208541265478066;0,000120401355760907;0,000120782962217869;1,07373852494627;1,10165729481036;1,11562852530607;1,1295073302386;1,15551495339027
"Mu_L1[9]";1,04727053438624;0,0219115623053839;0,000126506463953786;0,000125240520633899;1,00346417482724;1,0329611773737;1,04751989379024;1,06199033408981;1,08962238027536
"Mu_L1[10]";1,08127826897671;0,0236982762920449;0,000136822061965423;0,000137483401782719;1,03429812849006;1,06541476020714;1,08142947555518;1,09746655306659;1,12733121053079
"Mu_L1[11]";1,02943562147422;0,0218161096126192;0,00012595536757516;0,00012397825531967;0,985870109759629;1,01515431896364;1,02954579172012;1,04392773838916;1,07167455399486
"Mu_L1[12]";1,07208000247103;0,0215976529704192;0,000124694107563357;0,000124272557543353;1,02960766622539;1,05755937671905;1,07208988304314;1,08671710246463;1,11420971339813
"Mu_L1[13]";1,06256270137263;0,0239041742016436;0,000138010814100746;0,000138433170623349;1,01486927012171;1,04664203047816;1,06273836688948;1,07899748750468;1,10845287768495
"Mu_L1[14]";1,04113723726724;0,0186370596300804;0,0001076011139433;0,000106896696828773;1,00367493377806;1,02871711455143;1,04143952044044;1,05394313729565;1,07682929463996
"Mu_L1[15]";0,985235799016459;0,0197339333172393;0,000113933917128782;0,000113059504917902;0,945756594390537;0,972092842488049;0,985616200120659;0,998632336976307;1,02333040469355
"Mu_L1[16]";1,06321894829651;0,0236797699030423;0,000136715215278698;0,000137648014713396;1,01547860441651;1,04739897334046;1,06365430187518;1,0792983311063;1,10836933451048
"Mu_L1[17]";0,982969112123395;0,0193616448170291;0,000111784508470657;0,000111287841631616;0,94418706918098;0,970202814212162;0,983355069355937;0,996201883245147;1,01973822014656
"Mu_L1[18]";0,975648506601842;0,0176989346127539;0,000102184846630431;0,000102657506880104;0,94025069977415;0,96374862542106;0,975922144412934;0,987801289640644;1,00951474585377
"Mu_L1[19]";1,05361890811946;0,0203159363437133;0,000117294113168822;0,000116862255297628;1,01295246044457;1,04011789754077;1,05386505185023;1,06747734855653;1,09264241397364
"Mu_L1[20]";1,02119639909222;0,0178971816165625;0,00010332942624058;0,000103693544761039;0,985417794649395;1,00935566126487;1,02141246607607;1,03338965422247;1,0558126283092
"Mu_L1[21]";1,02734788899091;0,0194810339239214;0,000112473801800683;0,000113003935150409;0,988706481534937;1,01441086054269;1,02760493101305;1,04058446320303;1,06496781988061
"Mu_L1[22]";1,02805749231063;0,02020202335473;0,000116636436220285;0,00011720054722694;0,987873085799929;1,01463428431496;1,02833434707293;1,04164885987253;1,06703228856655
"Mu_L1[23]";0,994432209025193;0,0210629365465304;0,000121606920850633;0,000121200699664197;0,952536395520752;0,98029488286265;0,994686947251022;1,00876828761602;1,03454020362011
"Mu_L1[24]";1,01010332106437;0,0210072994278691;0,000121285699796273;0,000122212060344241;0,96824277987218;0,996179857679327;1,01029702055504;1,02430829268823;1,05061601761653
"Mu_L1surv[1]";1,18418248994483;0,0213964894111434;0,000123532689212366;0,000125031093385977;1,14276061366073;1,16960205838416;1,18406828784934;1,1983135437793;1,22650948205416
"Mu_L1surv[2]";1,18639306432695;0,0217470246989241;0,000125556505639973;0,000127304272885777;1,14455096607963;1,17153703665317;1,18607341254844;1,20087959114587;1,2300419177905
"Mu_L1surv[3]";1,15903990599909;0,0206071953198972;0,000118975697651858;0,00011907753557546;1,1194580765338;1,14508167287144;1,15881291674282;1,17269954248024;1,20031460358197
"Mu_L1surv[4]";1,16002396008022;0,0205889964162052;0,000118870626232403;0,000116912916767331;1,1202287340647;1,14604003647438;1,15980367998993;1,17369235430743;1,20109971482057
"Mu_L1surv[5]";1,14217927589029;0,022129740410109;0,000127766115828729;0,000128870042192893;1,0993725585244;1,12723323792613;1,14190600778281;1,15685013208518;1,18589496749034
"Mu_L1surv[6]";1,14448222060911;0,0217059765847905;0,000125319514242525;0,000124734574259389;1,10276304302111;1,12980604249717;1,14416660663846;1,15875380234735;1,18767795692187
"Mu_L1surv[7]";1,16120270727753;0,0190811421442289;0,000110165025534161;0,000109987030048341;1,12422786049071;1,14830043122084;1,16103382745051;1,17382285491279;1,1990482456833
"Mu_L1surv[8]";1,18183376936455;0,0194707123766645;0,000112414210319811;0,000112666089220711;1,14448274616475;1,16847262750696;1,1817039859668;1,19472179118158;1,21995527829613
"Mu_L1surv[9]";1,13321468099937;0,0204760986270887;0,00011821881054303;0,000118914949984877;1,09365950380679;1,1192537503071;1,13306961583323;1,14678575763425;1,17388064185421
"Mu_L1surv[10]";1,17718674722497;0,0221359228619864;0,000127801810231287;0,000128824222960342;1,13456313255813;1,16208977965359;1,17679581714901;1,19183770973335;1,22145421398421
"Mu_L1surv[11]";1,11883163430563;0,0209398110218279;0,000120896055302322;0,000120783666727654;1,07836993542662;1,10466407998657;1,11858424277786;1,13257208020083;1,16080369361788
"Mu_L1surv[12]";1,15417225952282;0,0198180951739737;0,000114419825835193;0,000114130454346047;1,11607650914306;1,14050919546979;1,1539094607819;1,16742844732533;1,19361030249466
"Mu_L1surv[13]";1,16060718068051;0,0217908837946772;0,000125809726247367;0,000125677775567604;1,1187244666453;1,14581178218289;1,16017156911837;1,17518160704398;1,20405056738517
"Mu_L1surv[14]";1,10306905245218;0,0176960102334425;0,000102167962718604;0,000103491295005821;1,06901342765576;1,09113449919022;1,1029005061209;1,11484608637155;1,1386293989154
"Mu_L1surv[15]";1,05610828169119;0,0191360069161517;0,000110481787442547;0,000110486013613765;1,01883805455315;1,04327736718714;1,05596342507657;1,0688061248641;1,09417904863742
"Mu_L1surv[16]";1,16217557443694;0,0216768298459988;0,000125151235467651;0,000126007742722735;1,12022183236581;1,14747932297555;1,16162690505066;1,17672293188349;1,20528816139772
"Mu_L1surv[17]";1,04982504259002;0,0190575746134403;0,000110028958331711;0,000109667801180699;1,0129832016666;1,03687942489599;1,04973430415948;1,06263557395094;1,08764454746645
"Mu_L1surv[18]";1,02960792822375;0,0174193770856394;0,000100570820495095;0,000101308286329817;0,99609260240342;1,01777092746924;1,02928684376419;1,04124473973177;1,06457683942366
"Mu_L1surv[19]";1,12669335434905;0,0193010224524445;0,000111434505085538;0,000113209417633807;1,08957260912087;1,11374418895668;1,12644640838789;1,13953105162559;1,16503066795216
