"Parameter";"Rhat";"zchain1";"zchain2";"zchain3";"zchain4";"zchain5";"zchain6";"Effective"
"Alpha2[6, 2]";1,00000956590194;0,417838764523201;0,883143659367465;0,00839232315549732;-1,00934061157761;-1,31132910267536;0,889892440147201;25801,1902109528
"Alpha2[7, 1]";0,999989068237894;-0,648971463222049;0,972249563875062;-0,334790946585293;-1,34982341828881;0,0245597797904161;-1,88568180642239;30211,0554363286
"Alpha2[7, 2]";1,00009602722167;0,212747387337451;-2,24747061189306;-1,28877125335997;2,00912459515089;0,181148607197784;0,298066170931673;30369,470741786
"Alpha2[8, 1]";1,00000931165386;0,789393236812647;-0,806558536932588;-1,98608403265442;-1,01251406859031;-1,01164272776586;-3,10403004264598;29929,1996576215
"Alpha2[8, 2]";1,00011484829119;0,000324925325168537;0,961383522762747;0,162094169963613;0,822540613589763;0,888402291392317;1,98954404535101;30413,7700617548
"Alpha2[9, 1]";1,00001487236235;0,253590401335747;-0,601570062325467;-2,18235302064654;-0,737174689088398;-1,62783209025217;0,769851929855256;28722,7827654986
"Alpha2[9, 2]";1,00007758806697;0,377093987912923;0,162343530022145;0,169470498012439;-0,29433583147187;1,99044401692661;-1,87842919448339;29195,1508073357
"Alpha2[10, 1]";1,00002185015777;-0,442966080967135;-0,667105006057215;-0,367636278575521;-0,343025640079314;-1,82594256059844;0,977950712921074;21656,158820858
"Alpha2[10, 2]";1,00010704302402;-2,19826768775255;-1,25958448896846;-0,339489743104267;-0,127339119886174;-0,297829679482084;-0,0184123272139072;30003,1149891933
"Alpha2[11, 1]";1,00009140914362;1,3524560469106;0,399784796521296;-1,01970455980911;-1,20916148992792;-1,07259501395071;0,598096944742202;30008,5664381015
"Alpha2[11, 2]";1,00001709109835;1,11886310479308;2,00558035819557;-1,20592724511377;0,845930593337247;-0,161530563397219;-0,106557148337186;10071,2382478385
"Alpha2[12, 1]";1,00001760356451;-1,63782127558421;0,634306712487786;-2,03358920481134;-1,42123916092003;-1,25176584822623;0,552138212868254;5656,51409756787
"Alpha2[12, 2]";0,999973478517008;2,16264630910897;-0,504217067863211;1,01298930195108;2,55924601344031;0,325466365735332;-1,22526674012206;30031,9046224248
"Alpha2[13, 1]";1,00002794863443;1,04774401849481;0,777555636252638;-0,808361241911468;0,0852915282669278;0,745831569463199;0,230933020980617;30135,3718750109
"Alpha2[13, 2]";1,00001263283247;1,05847967884105;-0,996350185119708;0,10522110206633;0,545834655710737;0,605330168452316;0,350825371866477;9810,50218470769
"Alpha2[14, 1]";1,00002036903024;-0,122516545370312;1,94134703930551;-1,33785198348067;-1,1549501431454;0,180611659223837;0,771471957828932;30010,49495467
"Alpha2[14, 2]";1,00004812231251;-0,500944953374688;-2,18300943037147;-1,89170083100591;-0,0217439435182906;1,07736973248366;-1,22596161679917;28883,1845940366
"Alpha2[15, 1]";1,00009018137302;-0,871454847595684;-0,235492724238141;0,461687229179614;0,296060271603339;-0,789269915626704;1,72105548892478;30341,0716900667
"Alpha2[15, 2]";0,999986977567328;0,527500749291311;0,833600357633252;0,977961945615165;0,778658151994079;1,46918910400232;1,35049343251796;30268,5706409805
"Alpha2[16, 1]";1,00014699670682;0,180420809513874;-0,00117111745541744;-0,567800768738737;-1,43105242251177;0,78849396591816;-0,171041419864627;17156,1452609246
"Alpha2[16, 2]";0,999960127651508;1,16211317665588;-0,394816603165079;0,220863436373781;-0,902930066912202;0,456807280525814;-0,459528319560521;30095,100687382
"Alpha2[17, 1]";0,999957106990569;-0,06957726062866;-0,501688211202519;0,310387743379484;0,331716171323283;1,86666143370622;-0,550210375944624;30429,7062913763
"Alpha2[17, 2]";0,999999083957113;-1,25264114909057;-0,824588484316355;-0,534477437398289;-0,380192846078343;-0,655352114380848;-0,924280156312402;30029,8665294464
"Alpha2[18, 1]";1,00017723927547;0,32741042598521;1,12067993968019;0,339777621925662;-1,22271205209249;1,12923776170322;0,676226447216471;30167,0162730208
"Alpha2[18, 2]";1,00001313333312;-0,153809063475923;0,935810188393376;0,244819435728217;1,34142702184063;-0,539035194678845;1,56704965848505;30254,9690571688
"Alpha2[19, 1]";1,00033470958117;0,556356272873254;-0,446809597625068;-0,194757629581965;0,496783059754004;1,95357110618888;-0,470777337933987;30211,5430459948
"Alpha2[19, 2]";1,00005684411226;1,22669583021034;0,225577809720912;-0,82740165217876;-0,146000577927761;-0,0919034761586484;1,38071909400033;29808,3702714239
"Alpha2[20, 1]";0,999989289114249;-1,28473575275135;-0,112701371997715;-0,0487389949927025;1,56759773565838;-0,549364904277011;-1,144138257582;30014,2725941191
"Alpha2[20, 2]";1,00000744116654;0,0313102088240891;1,22037283154242;0,233830961408895;-1,43257682867419;0,260479546700229;-0,223245189026811;11360,5897723138
"Alpha2[21, 1]";1,0000932984867;0,634536290694568;-0,878257784776814;-0,181160828409245;-0,151496595159125;0,103421182749688;1,5488195595543;30335,7071684939
"Alpha2[21, 2]";1,00011353731702;-2,70688932581869;-0,898035435260579;0,567096254593969;-0,765232695874662;-0,782790637612653;-0,690243352327809;18341,9609172741
"Alpha2[22, 1]";1,00012190481029;-0,32321267119479;0,111533759378098;-0,593696934668322;-1,0123709212202;-0,510752088918585;-0,808033700295098;30390,1076746301
"Alpha2[22, 2]";1,00002600966777;0,0395583849266737;-0,353132100887306;-0,183841082520035;0,312375047849757;-0,35924737613878;0,410519319888121;22084,969279582
"Alpha2[23, 1]";1,00007661730074;1,59255627824419;1,29537670394081;0,276728211765303;0,441197433157284;-1,00508333783618;-0,741928896276328;14134,0671050775
"Alpha2[23, 2]";1,00001602452655;1,32285949816333;-1,19012111782476;0,336956739732632;-0,191234295480664;-0,757762792366281;0,128698970187487;30203,5431832285
